Time,Voltage(V),Current(A),D+(V),D-(V),Date
10:50:20,4.676,0.5312,0.74,0.37,2020-06-12
10:50:21,4.685,0.5371,0.71,0.35,2020-06-12
10:50:22,4.682,0.5475,0.67,0.33,2020-06-12
10:50:23,4.682,0.5499,0.75,0.36,2020-06-12
10:50:24,4.686,0.5519,0.75,0.36,2020-06-12
10:50:25,4.68,0.5539,0.74,0.36,2020-06-12
10:50:26,4.678,0.5564,0.69,0.33,2020-06-12
10:50:27,4.689,0.5588,0.61,0.29,2020-06-12
10:50:28,4.685,0.5588,0.75,0.35,2020-06-12
10:50:29,4.691,0.559,0.75,0.36,2020-06-12
10:50:30,4.69,0.557,0.75,0.36,2020-06-12
10:50:31,4.676,0.5582,0.72,0.36,2020-06-12
10:50:32,4.687,0.5621,0.74,0.35,2020-06-12
10:50:33,4.683,0.5744,0.72,0.35,2020-06-12
10:50:34,4.683,0.5799,0.74,0.38,2020-06-12
10:50:35,4.682,0.585,0.74,0.38,2020-06-12
10:50:36,4.689,0.5854,0.74,0.38,2020-06-12
10:50:37,4.687,0.5858,0.72,0.36,2020-06-12
10:50:38,4.683,0.5843,0.71,0.34,2020-06-12
10:50:39,4.682,0.5843,0.75,0.35,2020-06-12
10:50:40,4.683,0.5825,0.75,0.35,2020-06-12
10:50:41,4.683,0.5744,0.75,0.36,2020-06-12
10:50:42,4.679,0.5742,0.75,0.36,2020-06-12
10:50:43,4.685,0.5801,0.68,0.33,2020-06-12
10:50:44,4.68,0.5811,0.59,0.29,2020-06-12
10:50:45,4.68,0.5811,0.74,0.39,2020-06-12
10:50:46,4.688,0.5808,0.74,0.37,2020-06-12
10:50:47,4.687,0.5808,0.74,0.38,2020-06-12
10:50:48,4.688,0.5809,0.74,0.38,2020-06-12
10:50:49,4.687,0.5823,0.73,0.36,2020-06-12
10:50:50,4.68,0.5823,0.71,0.36,2020-06-12
10:50:51,4.683,0.5823,0.73,0.37,2020-06-12
10:50:52,4.678,0.5797,0.74,0.35,2020-06-12
10:50:53,4.683,0.5742,0.73,0.35,2020-06-12
10:50:54,4.679,0.5791,0.72,0.36,2020-06-12
10:50:55,4.679,0.5768,0.74,0.37,2020-06-12
10:50:56,4.683,0.5748,0.73,0.38,2020-06-12
10:50:57,4.687,0.5718,0.69,0.36,2020-06-12
10:50:58,4.686,0.5698,0.74,0.37,2020-06-12
10:50:59,4.686,0.5675,0.71,0.34,2020-06-12
10:51:00,4.69,0.5643,0.66,0.33,2020-06-12
10:51:01,4.691,0.5643,0.74,0.38,2020-06-12
10:51:02,4.686,0.5596,0.74,0.39,2020-06-12
10:51:03,4.69,0.5479,0.73,0.37,2020-06-12
10:51:04,4.683,0.5442,0.68,0.33,2020-06-12
10:51:05,4.682,0.5443,0.62,0.29,2020-06-12
10:51:06,4.682,0.5373,0.74,0.37,2020-06-12
10:51:07,4.678,0.5314,0.73,0.37,2020-06-12
10:51:08,4.687,0.5284,0.74,0.38,2020-06-12
10:51:09,4.682,0.5288,0.74,0.37,2020-06-12
10:51:10,4.683,0.5314,0.73,0.36,2020-06-12
10:51:11,4.678,0.5363,0.72,0.35,2020-06-12
10:51:12,4.677,0.5363,0.74,0.37,2020-06-12
10:51:13,4.685,0.5394,0.74,0.38,2020-06-12
10:51:14,4.683,0.5391,0.74,0.37,2020-06-12
10:51:15,4.688,0.5434,0.73,0.36,2020-06-12
10:51:16,4.687,0.5531,0.7,0.34,2020-06-12
10:51:17,4.687,0.5544,0.73,0.37,2020-06-12
10:51:18,4.684,0.5558,0.73,0.35,2020-06-12
10:51:19,4.684,0.5557,0.74,0.4,2020-06-12
10:51:20,4.679,0.5554,0.74,0.38,2020-06-12
10:51:21,4.685,0.5551,0.67,0.33,2020-06-12
10:51:22,4.685,0.5553,0.61,0.3,2020-06-12
10:51:23,4.688,0.5553,0.75,0.36,2020-06-12
10:51:24,4.687,0.5533,0.75,0.36,2020-06-12
10:51:25,4.68,0.5521,0.75,0.35,2020-06-12
10:51:26,4.693,0.556,0.75,0.36,2020-06-12
10:51:27,4.69,0.5578,0.74,0.35,2020-06-12
10:51:28,4.679,0.5698,0.73,0.35,2020-06-12
10:51:29,4.679,0.573,0.74,0.36,2020-06-12
10:51:30,4.693,0.575,0.73,0.36,2020-06-12
10:51:31,4.681,0.575,0.75,0.34,2020-06-12
10:51:32,4.688,0.5748,0.73,0.35,2020-06-12
10:51:33,4.68,0.5718,0.7,0.35,2020-06-12
10:51:34,4.694,0.5718,0.74,0.39,2020-06-12
10:51:35,4.678,0.5671,0.73,0.37,2020-06-12
10:51:36,4.686,0.5668,0.74,0.38,2020-06-12
10:51:37,4.693,0.5645,0.74,0.36,2020-06-12
10:51:38,4.681,0.5673,0.66,0.32,2020-06-12
10:51:39,4.684,0.5793,0.58,0.28,2020-06-12
10:51:40,4.684,0.5797,0.73,0.38,2020-06-12
10:51:41,4.682,0.5793,0.74,0.38,2020-06-12
10:51:42,4.689,0.575,0.72,0.37,2020-06-12
10:51:43,4.683,0.5698,0.6,0.29,2020-06-12
10:51:44,4.692,0.5651,0.74,0.35,2020-06-12
10:51:45,4.676,0.5651,0.75,0.36,2020-06-12
10:51:46,4.692,0.5614,0.75,0.36,2020-06-12
10:51:47,4.682,0.5576,0.75,0.36,2020-06-12
10:51:48,4.682,0.5618,0.74,0.36,2020-06-12
10:51:49,4.694,0.5712,0.72,0.35,2020-06-12
10:51:50,4.694,0.5752,0.74,0.37,2020-06-12
10:51:51,4.681,0.5791,0.74,0.35,2020-06-12
10:51:52,4.688,0.5829,0.75,0.36,2020-06-12
10:51:53,4.682,0.587,0.73,0.35,2020-06-12
10:51:54,4.684,0.591,0.72,0.35,2020-06-12
10:51:55,4.691,0.591,0.73,0.35,2020-06-12
10:51:56,4.686,0.591,0.71,0.35,2020-06-12
10:51:57,4.692,0.5864,0.75,0.36,2020-06-12
10:51:58,4.688,0.5865,0.72,0.35,2020-06-12
10:51:59,4.685,0.5935,0.69,0.34,2020-06-12
10:52:00,4.685,0.5945,0.75,0.36,2020-06-12
10:52:01,4.689,0.5946,0.75,0.36,2020-06-12
10:52:02,4.686,0.5935,0.75,0.36,2020-06-12
10:52:03,4.688,0.5912,0.7,0.34,2020-06-12
10:52:04,4.683,0.5882,0.64,0.31,2020-06-12
10:52:05,4.687,0.5882,0.75,0.36,2020-06-12
10:52:06,4.683,0.5843,0.75,0.36,2020-06-12
10:52:07,4.689,0.5783,0.75,0.36,2020-06-12
10:52:08,4.686,0.5795,0.72,0.36,2020-06-12
10:52:09,4.683,0.5831,0.56,0.27,2020-06-12
10:52:10,4.69,0.5935,0.72,0.35,2020-06-12
10:52:11,4.69,0.5963,0.74,0.37,2020-06-12
10:52:12,4.685,0.5983,0.74,0.39,2020-06-12
10:52:13,4.688,0.6002,0.74,0.4,2020-06-12
10:52:14,4.686,0.6022,0.73,0.35,2020-06-12
10:52:15,4.696,0.6056,0.72,0.35,2020-06-12
10:52:16,4.694,0.6056,0.75,0.35,2020-06-12
10:52:17,4.685,0.607,0.75,0.34,2020-06-12
10:52:18,4.695,0.604,0.75,0.36,2020-06-12
10:52:19,4.69,0.6081,0.75,0.36,2020-06-12
10:52:20,4.671,0.6095,0.69,0.34,2020-06-12
10:52:21,4.672,0.617,0.62,0.31,2020-06-12
10:52:22,4.672,0.6141,0.7,0.35,2020-06-12
10:52:23,4.67,0.6119,0.75,0.35,2020-06-12
10:52:24,4.673,0.6079,0.7,0.34,2020-06-12
10:52:25,4.667,0.6024,0.65,0.32,2020-06-12
10:52:26,4.67,0.6024,0.75,0.36,2020-06-12
10:52:27,4.671,0.5953,0.75,0.36,2020-06-12
10:52:28,4.669,0.5876,0.74,0.36,2020-06-12
10:52:29,4.671,0.5925,0.67,0.32,2020-06-12
10:52:30,4.669,0.5926,0.57,0.28,2020-06-12
10:52:31,4.669,0.5906,0.74,0.37,2020-06-12
10:52:32,4.671,0.5864,0.74,0.37,2020-06-12
10:52:33,4.669,0.5791,0.74,0.37,2020-06-12
10:52:34,4.667,0.572,0.7,0.35,2020-06-12
10:52:35,4.665,0.5677,0.73,0.36,2020-06-12
10:52:36,4.665,0.5641,0.72,0.34,2020-06-12
10:52:37,4.665,0.5641,0.75,0.36,2020-06-12
10:52:38,4.668,0.5592,0.75,0.36,2020-06-12
10:52:39,4.663,0.5475,0.74,0.37,2020-06-12
10:52:40,4.665,0.5471,0.72,0.35,2020-06-12
10:52:41,4.665,0.5558,0.7,0.34,2020-06-12
10:52:42,4.665,0.5596,0.75,0.35,2020-06-12
10:52:43,4.664,0.5671,0.74,0.35,2020-06-12
10:52:44,4.667,0.5738,0.75,0.36,2020-06-12
10:52:45,4.667,0.5781,0.71,0.35,2020-06-12
10:52:46,4.669,0.5819,0.67,0.33,2020-06-12
10:52:47,4.667,0.5819,0.7,0.36,2020-06-12
10:52:48,4.671,0.5805,0.74,0.37,2020-06-12
10:52:49,4.669,0.5696,0.74,0.36,2020-06-12
10:52:50,4.665,0.5635,0.74,0.37,2020-06-12
10:52:51,4.668,0.5588,0.6,0.3,2020-06-12
10:52:52,4.663,0.5592,0.73,0.36,2020-06-12
10:52:53,4.663,0.558,0.74,0.38,2020-06-12
10:52:54,4.667,0.5582,0.73,0.37,2020-06-12
10:52:55,4.664,0.56,0.74,0.36,2020-06-12
10:52:56,4.668,0.561,0.73,0.35,2020-06-12
10:52:57,4.666,0.5627,0.73,0.35,2020-06-12
10:52:58,4.664,0.5627,0.75,0.36,2020-06-12
10:52:59,4.668,0.5626,0.75,0.36,2020-06-12
10:53:00,4.665,0.5592,0.69,0.35,2020-06-12
10:53:01,4.67,0.559,0.75,0.36,2020-06-12
10:53:02,4.664,0.5564,0.71,0.34,2020-06-12
10:53:03,4.668,0.5604,0.65,0.32,2020-06-12
10:53:04,4.668,0.5576,0.75,0.36,2020-06-12
10:53:05,4.663,0.5564,0.75,0.36,2020-06-12
10:53:06,4.668,0.5619,0.75,0.36,2020-06-12
10:53:07,4.665,0.5681,0.67,0.33,2020-06-12
10:53:08,4.667,0.575,0.58,0.28,2020-06-12
10:53:09,4.668,0.575,0.74,0.37,2020-06-12
10:53:10,4.672,0.5775,0.74,0.37,2020-06-12
10:53:11,4.669,0.5748,0.74,0.39,2020-06-12
10:53:12,4.667,0.5766,0.74,0.37,2020-06-12
10:53:13,4.673,0.5791,0.73,0.36,2020-06-12
10:53:14,4.671,0.5914,0.71,0.36,2020-06-12
10:53:15,4.671,0.5967,0.74,0.37,2020-06-12
10:53:16,4.67,0.5989,0.74,0.39,2020-06-12
10:53:17,4.668,0.5989,0.74,0.39,2020-06-12
10:53:18,4.671,0.5971,0.72,0.35,2020-06-12
10:53:19,4.668,0.5953,0.69,0.34,2020-06-12
10:53:20,4.669,0.5953,0.72,0.36,2020-06-12
10:53:21,4.67,0.5894,0.74,0.34,2020-06-12
10:53:22,4.669,0.5852,0.74,0.37,2020-06-12
10:53:23,4.671,0.5783,0.7,0.35,2020-06-12
10:53:24,4.671,0.5821,0.67,0.33,2020-06-12
10:53:25,4.671,0.5799,0.75,0.36,2020-06-12
10:53:26,4.669,0.58,0.75,0.36,2020-06-12
10:53:27,4.669,0.5811,0.74,0.36,2020-06-12
10:53:28,4.667,0.5813,0.74,0.35,2020-06-12
10:53:29,4.668,0.5814,0.62,0.3,2020-06-12
10:53:30,4.672,0.5791,0.74,0.35,2020-06-12
10:53:31,4.666,0.5791,0.74,0.39,2020-06-12
10:53:32,4.669,0.5736,0.74,0.36,2020-06-12
10:53:33,4.669,0.5647,0.72,0.36,2020-06-12
10:53:34,4.667,0.5614,0.74,0.35,2020-06-12
10:53:35,4.668,0.5631,0.72,0.36,2020-06-12
10:53:36,4.668,0.5562,0.75,0.36,2020-06-12
10:53:37,4.662,0.5473,0.75,0.36,2020-06-12
10:53:38,4.666,0.5375,0.75,0.36,2020-06-12
10:53:39,4.663,0.527,0.73,0.35,2020-06-12
10:53:40,4.662,0.5162,0.7,0.34,2020-06-12
10:53:41,4.66,0.5162,0.74,0.35,2020-06-12
10:53:42,4.661,0.5037,0.74,0.35,2020-06-12
10:53:43,4.657,0.4889,0.74,0.38,2020-06-12
10:53:44,4.66,0.4836,0.71,0.35,2020-06-12
10:53:45,4.657,0.48,0.68,0.33,2020-06-12
10:53:46,4.657,0.4713,0.72,0.36,2020-06-12
10:53:47,4.655,0.465,0.74,0.38,2020-06-12
10:53:48,4.659,0.4615,0.74,0.37,2020-06-12
10:53:49,4.654,0.4593,0.74,0.39,2020-06-12
10:53:50,4.657,0.4605,0.63,0.31,2020-06-12
10:53:51,4.656,0.4648,0.74,0.35,2020-06-12
10:53:52,4.654,0.4648,0.75,0.36,2020-06-12
10:53:53,4.659,0.4674,0.74,0.36,2020-06-12
10:53:54,4.66,0.4684,0.75,0.34,2020-06-12
10:53:55,4.659,0.4717,0.56,0.27,2020-06-12
10:53:56,4.659,0.4856,0.73,0.35,2020-06-12
10:53:57,4.659,0.4927,0.75,0.36,2020-06-12
10:53:58,4.659,0.5021,0.75,0.36,2020-06-12
10:53:59,4.659,0.5083,0.7,0.35,2020-06-12
10:54:00,4.66,0.5073,0.74,0.35,2020-06-12
10:54:01,4.659,0.5002,0.72,0.35,2020-06-12
10:54:02,4.659,0.5002,0.75,0.36,2020-06-12
10:54:03,4.658,0.4836,0.75,0.36,2020-06-12
10:54:04,4.653,0.4629,0.75,0.36,2020-06-12
10:54:05,4.653,0.4506,0.74,0.36,2020-06-12
10:54:06,4.655,0.4417,0.69,0.33,2020-06-12
10:54:07,4.658,0.4443,0.6,0.29,2020-06-12
10:54:08,4.658,0.4402,0.74,0.38,2020-06-12
10:54:09,4.653,0.4392,0.74,0.38,2020-06-12
10:54:10,4.654,0.4396,0.69,0.34,2020-06-12
10:54:11,4.655,0.4439,0.64,0.32,2020-06-12
10:54:12,4.655,0.4439,0.7,0.37,2020-06-12
10:54:13,4.653,0.4479,0.74,0.36,2020-06-12
10:54:14,4.654,0.4518,0.74,0.36,2020-06-12
10:54:15,4.654,0.4654,0.66,0.33,2020-06-12
10:54:16,4.66,0.4757,0.57,0.29,2020-06-12
10:54:17,4.66,0.4832,0.74,0.38,2020-06-12
10:54:18,4.656,0.4885,0.73,0.37,2020-06-12
10:54:19,4.66,0.4907,0.72,0.36,2020-06-12
10:54:20,4.66,0.4917,0.6,0.29,2020-06-12
10:54:21,4.659,0.4919,0.73,0.36,2020-06-12
10:54:22,4.659,0.4919,0.73,0.37,2020-06-12
10:54:23,4.659,0.4879,0.74,0.37,2020-06-12
10:54:24,4.659,0.4824,0.73,0.36,2020-06-12
10:54:25,4.655,0.4834,0.73,0.36,2020-06-12
10:54:26,4.66,0.4923,0.73,0.35,2020-06-12
10:54:27,4.66,0.4936,0.75,0.35,2020-06-12
10:54:28,4.657,0.4935,0.75,0.36,2020-06-12
10:54:29,4.661,0.4905,0.75,0.36,2020-06-12
10:54:30,4.657,0.4863,0.73,0.35,2020-06-12
10:54:31,4.657,0.4816,0.71,0.34,2020-06-12
10:54:32,4.66,0.4816,0.74,0.36,2020-06-12
10:54:33,4.659,0.4757,0.75,0.34,2020-06-12
10:54:34,4.66,0.4723,0.75,0.36,2020-06-12
10:54:35,4.656,0.4688,0.72,0.35,2020-06-12
10:54:36,4.662,0.4775,0.68,0.33,2020-06-12
10:54:37,4.662,0.4788,0.74,0.36,2020-06-12
10:54:38,4.658,0.4802,0.75,0.36,2020-06-12
10:54:39,4.658,0.4804,0.75,0.35,2020-06-12
10:54:40,4.659,0.4792,0.75,0.35,2020-06-12
10:54:41,4.659,0.4761,0.63,0.31,2020-06-12
10:54:42,4.657,0.4686,0.73,0.37,2020-06-12
10:54:43,4.657,0.4686,0.74,0.37,2020-06-12
10:54:44,4.656,0.4555,0.73,0.36,2020-06-12
10:54:45,4.653,0.4392,0.73,0.36,2020-06-12
10:54:46,4.655,0.4323,0.73,0.34,2020-06-12
10:54:47,4.654,0.4267,0.72,0.35,2020-06-12
10:54:48,4.655,0.4309,0.7,0.34,2020-06-12
10:54:49,4.655,0.4291,0.74,0.37,2020-06-12
10:54:50,4.652,0.4259,0.69,0.37,2020-06-12
10:54:51,4.651,0.4214,0.74,0.36,2020-06-12
10:54:52,4.65,0.4163,0.7,0.34,2020-06-12
10:54:53,4.65,0.4105,0.66,0.32,2020-06-12
10:54:54,4.652,0.4105,0.74,0.37,2020-06-12
10:54:55,4.647,0.4046,0.73,0.37,2020-06-12
10:54:56,4.652,0.3977,0.74,0.37,2020-06-12
10:54:57,4.648,0.3957,0.72,0.36,2020-06-12
10:54:58,4.649,0.3957,0.61,0.29,2020-06-12
10:54:59,4.646,0.4011,0.73,0.36,2020-06-12
10:55:00,4.646,0.3977,0.74,0.38,2020-06-12
10:55:01,4.65,0.3928,0.74,0.37,2020-06-12
10:55:02,4.649,0.3884,0.74,0.37,2020-06-12
10:55:03,4.648,0.3861,0.73,0.36,2020-06-12
10:55:04,4.65,0.3863,0.72,0.36,2020-06-12
10:55:05,4.648,0.3863,0.74,0.37,2020-06-12
10:55:06,4.652,0.386,0.74,0.38,2020-06-12
10:55:07,4.649,0.3829,0.74,0.37,2020-06-12
10:55:08,4.649,0.3892,0.72,0.35,2020-06-12
10:55:09,4.647,0.3916,0.7,0.36,2020-06-12
10:55:10,4.647,0.39,0.72,0.36,2020-06-12
10:55:11,4.647,0.388,0.74,0.35,2020-06-12
10:55:12,4.649,0.3851,0.74,0.36,2020-06-12
10:55:13,4.648,0.3817,0.73,0.37,2020-06-12
10:55:14,4.646,0.3774,0.67,0.34,2020-06-12
10:55:15,4.65,0.3705,0.6,0.31,2020-06-12
10:55:16,4.645,0.3705,0.73,0.37,2020-06-12
10:55:17,4.644,0.3612,0.74,0.37,2020-06-12
10:55:18,4.645,0.3537,0.69,0.34,2020-06-12
10:55:19,4.645,0.3602,0.62,0.32,2020-06-12
10:55:20,4.645,0.3626,0.74,0.36,2020-06-12
10:55:21,4.643,0.3651,0.75,0.36,2020-06-12
10:55:22,4.644,0.3652,0.75,0.36,2020-06-12
10:55:23,4.644,0.3634,0.72,0.35,2020-06-12
10:55:24,4.647,0.359,0.56,0.27,2020-06-12
10:55:25,4.642,0.3523,0.72,0.36,2020-06-12
10:55:26,4.646,0.3523,0.74,0.38,2020-06-12
10:55:27,4.643,0.3438,0.74,0.37,2020-06-12
10:55:28,4.647,0.3334,0.74,0.38,2020-06-12
10:55:29,4.642,0.3304,0.72,0.35,2020-06-12
10:55:30,4.645,0.3357,0.71,0.34,2020-06-12
10:55:31,4.645,0.3359,0.74,0.36,2020-06-12
10:55:32,4.643,0.3383,0.74,0.37,2020-06-12
10:55:33,4.645,0.3422,0.74,0.38,2020-06-12
10:55:34,4.642,0.3474,0.74,0.36,2020-06-12
10:55:35,4.644,0.3517,0.68,0.34,2020-06-12
10:55:36,4.645,0.3553,0.62,0.3,2020-06-12
10:55:37,4.642,0.3553,0.75,0.34,2020-06-12
10:55:38,4.645,0.3552,0.75,0.36,2020-06-12
10:55:39,4.646,0.3519,0.75,0.36,2020-06-12
10:55:40,4.642,0.3545,0.66,0.32,2020-06-12
10:55:41,4.649,0.3634,0.73,0.36,2020-06-12
10:55:42,4.649,0.3631,0.73,0.37,2020-06-12
10:55:43,4.643,0.3602,0.73,0.36,2020-06-12
10:55:44,4.643,0.3568,0.74,0.36,2020-06-12
10:55:45,4.643,0.3529,0.74,0.38,2020-06-12
10:55:46,4.644,0.3486,0.73,0.36,2020-06-12
10:55:47,4.643,0.3444,0.71,0.35,2020-06-12
10:55:48,4.646,0.3444,0.75,0.36,2020-06-12
10:55:49,4.644,0.3397,0.71,0.35,2020-06-12
10:55:50,4.645,0.3332,0.75,0.35,2020-06-12
10:55:51,4.643,0.3336,0.75,0.35,2020-06-12
10:55:52,4.642,0.3324,0.69,0.33,2020-06-12
10:55:53,4.646,0.342,0.61,0.3,2020-06-12
10:55:54,4.646,0.3466,0.75,0.36,2020-06-12
10:55:55,4.645,0.3551,0.74,0.36,2020-06-12
10:55:56,4.646,0.3638,0.7,0.34,2020-06-12
10:55:57,4.649,0.3732,0.64,0.31,2020-06-12
10:55:58,4.65,0.3732,0.75,0.36,2020-06-12
10:55:59,4.646,0.3807,0.74,0.38,2020-06-12
10:56:00,4.647,0.3863,0.74,0.37,2020-06-12
10:56:01,4.653,0.3987,0.75,0.36,2020-06-12
10:56:02,4.654,0.4026,0.56,0.28,2020-06-12
10:56:03,4.653,0.4198,0.73,0.35,2020-06-12
10:56:04,4.653,0.4253,0.75,0.35,2020-06-12
10:56:05,4.652,0.4269,0.75,0.36,2020-06-12
10:56:06,4.651,0.4268,0.75,0.36,2020-06-12
10:56:07,4.653,0.425,0.74,0.35,2020-06-12
10:56:08,4.654,0.4204,0.71,0.35,2020-06-12
10:56:09,4.651,0.4204,0.73,0.37,2020-06-12
10:56:10,4.65,0.4147,0.74,0.35,2020-06-12
10:56:11,4.653,0.4058,0.74,0.38,2020-06-12
10:56:12,4.648,0.4021,0.72,0.35,2020-06-12
10:56:13,4.653,0.4066,0.69,0.34,2020-06-12
10:56:14,4.653,0.4062,0.73,0.37,2020-06-12
10:56:15,4.649,0.4063,0.68,0.36,2020-06-12
10:56:16,4.648,0.4082,0.74,0.36,2020-06-12
10:56:17,4.649,0.4084,0.74,0.36,2020-06-12
10:56:18,4.648,0.4096,0.74,0.37,2020-06-12
10:56:19,4.65,0.4099,0.73,0.38,2020-06-12
10:56:20,4.649,0.4117,0.72,0.36,2020-06-12
10:56:21,4.649,0.4133,0.69,0.33,2020-06-12
10:56:22,4.653,0.4133,0.73,0.36,2020-06-12
10:56:23,4.651,0.4169,0.73,0.34,2020-06-12
10:56:24,4.651,0.4151,0.73,0.36,2020-06-12
10:56:25,4.655,0.4265,0.71,0.34,2020-06-12
10:56:26,4.655,0.4303,0.75,0.36,2020-06-12
10:56:27,4.653,0.437,0.74,0.36,2020-06-12
10:56:28,4.655,0.4431,0.75,0.36,2020-06-12
10:56:29,4.654,0.4488,0.75,0.35,2020-06-12
10:56:30,4.653,0.454,0.75,0.35,2020-06-12
10:56:31,4.654,0.4563,0.61,0.3,2020-06-12
10:56:32,4.657,0.4552,0.74,0.35,2020-06-12
10:56:33,4.656,0.4552,0.75,0.36,2020-06-12
10:56:34,4.654,0.4492,0.74,0.36,2020-06-12
10:56:35,4.653,0.4419,0.64,0.31,2020-06-12
10:56:36,4.653,0.4475,0.74,0.35,2020-06-12
10:56:37,4.653,0.4494,0.75,0.36,2020-06-12
10:56:38,4.652,0.455,0.75,0.36,2020-06-12
10:56:39,4.654,0.4595,0.75,0.36,2020-06-12
10:56:40,4.657,0.4632,0.58,0.29,2020-06-12
10:56:41,4.654,0.4633,0.73,0.35,2020-06-12
10:56:42,4.658,0.4633,0.75,0.35,2020-06-12
10:56:43,4.656,0.4569,0.75,0.36,2020-06-12
10:56:44,4.652,0.4445,0.75,0.36,2020-06-12
10:56:45,4.654,0.4374,0.75,0.36,2020-06-12
10:56:46,4.653,0.4315,0.72,0.35,2020-06-12
10:56:47,4.656,0.4299,0.66,0.34,2020-06-12
10:56:48,4.656,0.4192,0.74,0.35,2020-06-12
10:56:49,4.651,0.4076,0.74,0.36,2020-06-12
10:56:50,4.65,0.3975,0.74,0.37,2020-06-12
10:56:51,4.645,0.3884,0.69,0.34,2020-06-12
10:56:52,4.648,0.3811,0.64,0.31,2020-06-12
10:56:53,4.648,0.3811,0.7,0.35,2020-06-12
10:56:54,4.65,0.3754,0.73,0.38,2020-06-12
10:56:55,4.647,0.3724,0.74,0.37,2020-06-12
10:56:56,4.647,0.3738,0.64,0.31,2020-06-12
10:56:57,4.651,0.3827,0.73,0.36,2020-06-12
10:56:58,4.651,0.3805,0.74,0.38,2020-06-12
10:56:59,4.647,0.3734,0.75,0.36,2020-06-12
10:57:00,4.644,0.3642,0.73,0.36,2020-06-12
10:57:01,4.645,0.3539,0.72,0.34,2020-06-12
10:57:02,4.646,0.3432,0.74,0.35,2020-06-12
10:57:03,4.642,0.332,0.71,0.35,2020-06-12
10:57:04,4.642,0.332,0.75,0.36,2020-06-12
10:57:05,4.643,0.3221,0.75,0.36,2020-06-12
10:57:06,4.639,0.3101,0.75,0.36,2020-06-12
10:57:07,4.642,0.3075,0.72,0.35,2020-06-12
10:57:08,4.637,0.3132,0.68,0.33,2020-06-12
10:57:09,4.637,0.312,0.74,0.37,2020-06-12
10:57:10,4.641,0.3138,0.74,0.37,2020-06-12
10:57:11,4.64,0.3178,0.74,0.38,2020-06-12
10:57:12,4.639,0.3231,0.74,0.37,2020-06-12
10:57:13,4.641,0.3288,0.63,0.32,2020-06-12
