Time,Voltage(V),Current(A)
14:48:44,4.785,0.6696
14:48:45,4.78,0.668
14:48:46,4.788,0.6662
14:48:47,4.784,0.6662
14:48:48,4.789,0.6662
14:48:49,4.784,0.6659
14:48:50,4.787,0.6595
14:48:51,4.785,0.6595
14:48:52,4.789,0.6577
14:48:53,4.786,0.6577
14:48:54,4.791,0.6616
14:48:55,4.787,0.6591
14:48:56,4.787,0.6603
14:48:57,4.787,0.6668
14:48:58,4.787,0.6658
14:48:59,4.783,0.6638
14:49:00,4.782,0.6639
14:49:01,4.774,0.6622
14:49:02,4.78,0.6612
14:49:03,4.777,0.6656
14:49:04,4.78,0.6622
14:49:05,4.774,0.6622
14:49:06,4.78,0.6626
14:49:07,4.782,0.6627
14:49:08,4.785,0.6627
14:49:09,4.79,0.6583
14:49:10,4.786,0.652
14:49:11,4.79,0.6523
14:49:12,4.785,0.6537
14:49:13,4.791,0.6518
14:49:14,4.785,0.6506
14:49:15,4.787,0.6503
14:49:16,4.78,0.6587
14:49:17,4.78,0.6567
14:49:18,4.782,0.6571
14:49:19,4.771,0.6535
14:49:20,4.778,0.6579
14:49:21,4.773,0.6561
14:49:22,4.776,0.6561
14:49:23,4.775,0.6547
14:49:24,4.777,0.6518
14:49:25,4.777,0.6515
14:49:26,4.78,0.6516
14:49:27,4.79,0.652
14:49:28,4.786,0.652
14:49:29,4.787,0.6498
14:49:30,4.784,0.6458
14:49:31,4.787,0.6433
14:49:32,4.784,0.6434
14:49:33,4.788,0.6436
14:49:34,4.785,0.6432
14:49:35,4.79,0.6518
14:49:36,4.79,0.6518
14:49:37,4.787,0.6506
14:49:38,4.778,0.6492
14:49:39,4.782,0.6488
14:49:40,4.776,0.647
14:49:41,4.779,0.6449
14:49:42,4.776,0.6474
14:49:43,4.778,0.6462
14:49:44,4.778,0.6476
14:49:45,4.781,0.6476
14:49:46,4.777,0.6456
14:49:47,4.781,0.6377
14:49:48,4.777,0.6387
14:49:49,4.781,0.6383
14:49:50,4.777,0.6384
14:49:51,4.78,0.638
14:49:52,4.782,0.6454
14:49:53,4.782,0.645
14:49:54,4.779,0.6451
14:49:55,4.779,0.6429
14:49:56,4.775,0.6429
14:49:57,4.78,0.6426
14:49:58,4.776,0.6423
14:49:59,4.776,0.642
14:50:00,4.772,0.6441
14:50:01,4.775,0.6409
14:50:02,4.776,0.6412
14:50:03,4.78,0.6412
14:50:04,4.783,0.6381
14:50:05,4.778,0.6334
14:50:06,4.783,0.6331
14:50:07,4.78,0.6331
14:50:08,4.784,0.632
14:50:09,4.779,0.6297
14:50:10,4.785,0.6301
14:50:11,4.782,0.6299
14:50:12,4.786,0.6379
14:50:13,4.786,0.6368
14:50:14,4.78,0.637
14:50:15,4.775,0.6369
14:50:16,4.772,0.637
14:50:17,4.773,0.6371
14:50:18,4.773,0.637
14:50:19,4.771,0.6352
14:50:20,4.772,0.6355
14:50:21,4.773,0.6351
14:50:22,4.779,0.6368
14:50:23,4.774,0.6368
14:50:24,4.776,0.6322
14:50:25,4.772,0.6261
14:50:26,4.775,0.6277
14:50:27,4.771,0.6251
14:50:28,4.774,0.6241
14:50:29,4.77,0.6261
14:50:30,4.774,0.6261
14:50:31,4.77,0.6233
14:50:32,4.775,0.6316
14:50:33,4.775,0.6317
14:50:34,4.773,0.6306
14:50:35,4.768,0.6307
14:50:36,4.771,0.6291
14:50:37,4.767,0.6294
14:50:38,4.771,0.6297
14:50:39,4.768,0.6294
14:50:40,4.772,0.6294
14:50:41,4.768,0.6261
14:50:42,4.773,0.6204
14:50:43,4.769,0.6206
14:50:44,4.773,0.6192
14:50:45,4.77,0.6195
14:50:46,4.773,0.6194
14:50:47,4.772,0.618
14:50:48,4.773,0.6255
14:50:49,4.773,0.6256
14:50:50,4.776,0.6254
14:50:51,4.77,0.625
14:50:52,4.77,0.6247
14:50:53,4.77,0.6231
14:50:54,4.772,0.6231
14:50:55,4.779,0.6226
14:50:56,4.771,0.6228
14:50:57,4.772,0.6226
14:50:58,4.777,0.6226
14:50:59,4.779,0.6198
14:51:00,4.774,0.6154
14:51:01,4.778,0.6123
14:51:02,4.774,0.6124
14:51:03,4.777,0.612
14:51:04,4.771,0.6123
14:51:05,4.776,0.6119
14:51:06,4.769,0.6176
14:51:07,4.769,0.6188
14:51:08,4.77,0.6176
14:51:09,4.773,0.6164
14:51:10,4.766,0.6166
14:51:11,4.773,0.6167
14:51:12,4.765,0.6165
14:51:13,4.768,0.6164
14:51:14,4.767,0.6166
14:51:15,4.771,0.615
14:51:16,4.767,0.615
14:51:17,4.769,0.6129
14:51:18,4.764,0.6068
14:51:19,4.768,0.604
14:51:20,4.765,0.6064
14:51:21,4.768,0.6052
14:51:22,4.764,0.6056
14:51:23,4.768,0.6123
14:51:24,4.768,0.6121
14:51:25,4.765,0.6101
14:51:26,4.77,0.6073
14:51:27,4.767,0.605
14:51:28,4.772,0.6022
14:51:29,4.772,0.5993
14:51:30,4.774,0.5931
14:51:31,4.769,0.5858
14:51:32,4.77,0.5813
14:51:33,4.772,0.574
14:51:34,4.763,0.574
14:51:35,4.761,0.5629
14:51:36,4.756,0.5535
14:51:37,4.753,0.5466
14:51:38,4.765,0.539
14:51:39,4.757,0.5353
14:51:40,4.756,0.5278
14:51:41,4.756,0.5207
14:51:42,4.754,0.5221
14:51:43,4.754,0.5148
14:51:44,4.746,0.5075
14:51:45,4.741,0.5006
14:51:46,4.747,0.4946
14:51:47,4.743,0.4869
14:51:48,4.742,0.4798
14:51:49,4.742,0.4747
14:51:50,4.739,0.4666
14:51:51,4.738,0.4666
14:51:52,4.734,0.4563
14:51:53,4.727,0.4437
14:51:54,4.727,0.4356
14:51:55,4.738,0.4301
14:51:56,4.73,0.4214
14:51:57,4.731,0.418
14:51:58,4.731,0.4094
14:51:59,4.721,0.4096
14:52:00,4.721,0.4017
14:52:01,4.719,0.3942
14:52:02,4.722,0.3874
14:52:03,4.719,0.3799
14:52:04,4.715,0.3724
14:52:05,4.715,0.3675
14:52:06,4.713,0.36
14:52:07,4.71,0.3543
14:52:08,4.71,0.3468
14:52:09,4.708,0.3468
14:52:10,4.701,0.3353
14:52:11,4.71,0.3231
14:52:12,4.712,0.3186
14:52:13,4.702,0.3114
14:52:14,4.702,0.3037
14:52:15,4.698,0.299
14:52:16,4.693,0.3006
14:52:17,4.693,0.2921
14:52:18,4.701,0.287
14:52:19,4.695,0.2797
14:52:20,4.693,0.2726
14:52:21,4.693,0.2686
14:52:22,4.686,0.2629
14:52:23,4.691,0.2576
14:52:24,4.689,0.2526
14:52:25,4.689,0.2471
14:52:26,4.687,0.24
14:52:27,4.688,0.2345
14:52:28,4.687,0.2345
14:52:29,4.678,0.2268
14:52:30,4.677,0.2147
14:52:31,4.68,0.209
14:52:32,4.679,0.2058
14:52:33,4.679,0.1985
14:52:34,4.678,0.1928
14:52:35,4.678,0.1966
14:52:36,4.678,0.1902
14:52:37,4.668,0.1863
14:52:38,4.675,0.1812
14:52:39,4.671,0.1752
14:52:40,4.66,0.1721
14:52:41,4.664,0.1677
14:52:42,4.66,0.1638
14:52:43,4.67,0.1583
14:52:44,4.668,0.1583
14:52:45,4.678,0.1519
14:52:46,4.663,0.1409
14:52:47,4.673,0.1383
14:52:48,4.663,0.135
14:52:49,4.673,0.1296
14:52:50,4.66,0.1269
14:52:51,4.665,0.1239
14:52:52,4.659,0.1271
14:52:53,4.659,0.1219
14:52:54,4.644,0.118
14:52:55,4.659,0.115
14:52:56,4.648,0.1113
14:52:57,4.651,0.1077
14:52:58,4.633,0.1054
14:52:59,4.647,0.103
14:53:00,4.651,0.0998
14:53:01,4.677,0.0998
14:53:02,4.652,0.0941
14:53:03,4.652,0.0846
14:53:04,4.651,0.0831
14:53:05,4.648,0.0799
14:53:06,4.647,0.0777
14:53:07,4.647,0.0767
14:53:08,4.644,0.0799
14:53:09,4.644,0.0769
14:53:10,4.634,0.0767
14:53:11,4.651,0.0752
14:53:12,4.597,0.0734
14:53:13,4.645,0.0733
14:53:14,4.594,0.071
14:53:15,4.681,0.0696
14:53:16,4.596,0.0684
14:53:17,4.696,0.0671
14:53:18,4.644,0.0671
14:53:19,4.644,0.0635
14:53:20,4.646,0.0574
14:53:21,4.648,0.0575
14:53:22,4.648,0.0571
14:53:23,4.648,0.0558
14:53:24,4.646,0.0554
14:53:25,4.648,0.057
14:53:26,4.647,0.056
14:53:27,4.643,0.0639
14:53:28,4.643,0.0642
14:53:29,4.657,0.0646
14:53:30,4.623,0.0649
14:53:31,4.637,0.0653
14:53:32,4.623,0.0669
14:53:33,4.626,0.0683
14:53:34,4.604,0.0683
14:53:35,4.619,0.0673
14:53:36,4.648,0.0647
14:53:37,4.648,0.0647
14:53:38,4.69,0.0615
14:53:39,4.64,0.055
14:53:40,4.693,0.0529
14:53:41,4.645,0.0515
14:53:42,4.699,0.0497
14:53:43,4.638,0.0487
14:53:44,4.697,0.0489
14:53:45,4.643,0.0548
14:53:46,4.643,0.0544
14:53:47,4.611,0.0534
14:53:48,4.613,0.0531
14:53:49,4.624,0.0527
14:53:50,4.624,0.0524
14:53:51,4.601,0.0519
14:53:52,4.617,0.0519
14:53:53,4.65,0.0517
14:53:54,4.651,0.0517
14:53:55,4.645,0.0495
14:53:56,4.645,0.045
14:53:57,4.646,0.0449
14:53:58,4.647,0.0432
14:53:59,4.647,0.042
14:54:00,4.646,0.0418
14:54:01,4.641,0.0491
14:54:02,4.641,0.0481
14:54:03,4.617,0.0478
14:54:04,4.618,0.0474
14:54:05,4.6,0.0469
14:54:06,4.604,0.0459
14:54:07,4.589,0.0457
14:54:08,4.612,0.0459
14:54:09,4.606,0.0459
14:54:10,4.649,0.0459
14:54:11,4.646,0.0459
14:54:12,4.643,0.044
14:54:13,4.643,0.0382
14:54:14,4.646,0.0383
14:54:15,4.643,0.0394
14:54:16,4.645,0.0396
14:54:17,4.643,0.0394
14:54:18,4.647,0.041
14:54:19,4.648,0.0432
14:54:20,4.645,0.0503
14:54:21,4.645,0.0515
14:54:22,4.623,0.0518
14:54:23,4.619,0.0521
14:54:24,4.628,0.0534
14:54:25,4.611,0.0548
14:54:26,4.621,0.056
14:54:27,4.632,0.0572
14:54:28,4.651,0.0582
14:54:29,4.65,0.0582
14:54:30,4.652,0.0578
14:54:31,4.648,0.054
14:54:32,4.649,0.055
14:54:33,4.651,0.0566
14:54:34,4.649,0.0586
14:54:35,4.652,0.0602
14:54:36,4.653,0.0613
14:54:37,4.651,0.0704
14:54:38,4.651,0.0726
14:54:39,4.635,0.074
14:54:40,4.637,0.0758
14:54:41,4.634,0.0777
14:54:42,4.649,0.0793
14:54:43,4.645,0.0815
14:54:44,4.653,0.0835
14:54:45,4.66,0.0846
14:54:46,4.66,0.0846
14:54:47,4.662,0.0849
14:54:48,4.662,0.0831
14:54:49,4.665,0.0835
14:54:50,4.666,0.0858
14:54:51,4.664,0.0872
14:54:52,4.662,0.087
14:54:53,4.661,0.085
14:54:54,4.661,0.0815
14:54:55,4.661,0.0791
14:54:56,4.661,0.0771
14:54:57,4.659,0.0756
14:54:58,4.688,0.0801
14:54:59,4.688,0.0787
14:55:00,4.637,0.0761
14:55:01,4.637,0.0742
14:55:02,4.625,0.073
14:55:03,4.633,0.071
14:55:04,4.613,0.0696
14:55:05,4.625,0.0686
14:55:06,4.655,0.0671
14:55:07,4.653,0.0671
14:55:08,4.688,0.0629
14:55:09,4.644,0.0574
14:55:10,4.694,0.0554
14:55:11,4.649,0.058
14:55:12,4.689,0.0542
14:55:13,4.651,0.0541
14:55:14,4.685,0.0572
14:55:15,4.652,0.054
14:55:16,4.648,0.0613
14:55:17,4.648,0.0615
14:55:18,4.616,0.0615
14:55:19,4.625,0.0616
14:55:20,4.608,0.0627
14:55:21,4.644,0.0629
14:55:22,4.629,0.0633
14:55:23,4.635,0.0649
14:55:24,4.685,0.0652
14:55:25,4.653,0.0652
14:55:26,4.653,0.0651
14:55:27,4.653,0.0576
14:55:28,4.65,0.0556
14:55:29,4.651,0.0554
14:55:30,4.648,0.0517
14:55:31,4.643,0.0501
14:55:32,4.648,0.0534
14:55:33,4.639,0.056
14:55:34,4.639,0.0548
14:55:35,4.622,0.0538
14:55:36,4.641,0.0527
14:55:37,4.565,0.0524
14:55:38,4.619,0.052
14:55:39,4.612,0.0515
14:55:40,4.607,0.0501
14:55:41,4.609,0.0502
14:55:42,4.652,0.0499
14:55:43,4.649,0.0499
14:55:44,4.647,0.0473
14:55:45,4.648,0.0414
14:55:46,4.646,0.0404
14:55:47,4.645,0.039
14:55:48,4.647,0.038
14:55:49,4.646,0.0378
14:55:50,4.646,0.0377
14:55:51,4.643,0.044
14:55:52,4.643,0.0438
14:55:53,4.611,0.0435
14:55:54,4.603,0.043
14:55:55,4.612,0.0429
14:55:56,4.6,0.0425
14:55:57,4.583,0.0423
14:55:58,4.582,0.0419
14:55:59,4.647,0.0419
14:56:00,4.647,0.0419
14:56:01,4.647,0.0408
14:56:02,4.647,0.0345
14:56:03,4.643,0.0346
14:56:04,4.644,0.0363
14:56:05,4.644,0.0361
14:56:06,4.647,0.0404
14:56:07,4.643,0.0452
14:56:08,4.643,0.0455
14:56:09,4.616,0.0459
14:56:10,4.59,0.0477
14:56:11,4.609,0.0481
14:56:12,4.613,0.0497
14:56:13,4.606,0.0509
14:56:14,4.633,0.0519
14:56:15,4.622,0.0531
14:56:16,4.65,0.0546
14:56:17,4.651,0.0546
14:56:18,4.65,0.0542
14:56:19,4.65,0.0501
14:56:20,4.649,0.0517
14:56:21,4.65,0.0531
14:56:22,4.653,0.0544
14:56:23,4.652,0.0558
14:56:24,4.653,0.0592
14:56:25,4.652,0.0681
14:56:26,4.652,0.07
14:56:27,4.642,0.0726
14:56:28,4.645,0.0742
14:56:29,4.649,0.0759
14:56:30,4.639,0.0785
14:56:31,4.657,0.0803
14:56:32,4.656,0.0827
14:56:33,4.661,0.0848
14:56:34,4.661,0.0848
14:56:35,4.658,0.0846
14:56:36,4.659,0.0821
14:56:37,4.661,0.0836
14:56:38,4.664,0.0872
14:56:39,4.663,0.0888
14:56:40,4.663,0.0917
14:56:41,4.663,0.0967
14:56:42,4.663,0.0943
14:56:43,4.67,0.0898
14:56:44,4.656,0.0882
14:56:45,4.664,0.085
14:56:46,4.643,0.0833
14:56:47,4.653,0.0807
14:56:48,4.636,0.0785
14:56:49,4.657,0.0769
14:56:50,4.656,0.0742
14:56:51,4.654,0.0742
14:56:52,4.656,0.07
14:56:53,4.657,0.0627
14:56:54,4.659,0.0604
14:56:55,4.658,0.059
14:56:56,4.66,0.0645
14:56:57,4.654,0.0578
14:56:58,4.673,0.0578
14:56:59,4.652,0.0564
14:57:00,4.687,0.0564
14:57:01,4.656,0.0613
14:57:02,4.656,0.0608
14:57:03,4.637,0.0598
14:57:04,4.589,0.0588
14:57:05,4.612,0.0591
14:57:06,4.58,0.059
14:57:07,4.596,0.0587
14:57:08,4.633,0.0586
14:57:09,4.659,0.0587
14:57:10,4.656,0.0587
14:57:11,4.655,0.0572
14:57:12,4.655,0.0569
14:57:13,4.656,0.0525
14:57:14,4.654,0.0536
14:57:15,4.659,0.0534
14:57:16,4.657,0.0572
14:57:17,4.656,0.0635
14:57:18,4.656,0.0623
14:57:19,4.643,0.0604
14:57:20,4.639,0.0588
14:57:21,4.62,0.0576
14:57:22,4.626,0.0564
14:57:23,4.631,0.0548
14:57:24,4.625,0.0544
14:57:25,4.631,0.0531
14:57:26,4.654,0.0517
14:57:27,4.655,0.0517
14:57:28,4.652,0.0485
14:57:29,4.651,0.0422
14:57:30,4.651,0.042
14:57:31,4.649,0.0402
14:57:32,4.649,0.0388
14:57:33,4.65,0.039
14:57:34,4.651,0.0369
14:57:35,4.643,0.0442
14:57:36,4.643,0.0438
14:57:37,4.609,0.0424
14:57:38,4.582,0.042
14:57:39,4.583,0.0416
14:57:40,4.592,0.0404
14:57:41,4.591,0.0402
14:57:42,4.574,0.0392
14:57:43,4.578,0.0391
14:57:44,4.65,0.0387
14:57:45,4.646,0.0387
14:57:46,4.649,0.0359
14:57:47,4.646,0.0305
14:57:48,4.649,0.0303
14:57:49,4.647,0.0325
14:57:50,4.643,0.0321
14:57:51,4.648,0.0311
14:57:52,4.648,0.0313
14:57:53,4.645,0.0335
14:57:54,4.646,0.0392
14:57:55,4.646,0.0394
14:57:56,4.611,0.0404
14:57:57,4.578,0.0414
14:57:58,4.593,0.0415
14:57:59,4.582,0.0426
14:58:00,4.601,0.043
14:58:01,4.603,0.0446
14:58:02,4.655,0.0449
14:58:03,4.654,0.0449
14:58:04,4.652,0.0444
14:58:05,4.65,0.0402
14:58:06,4.653,0.0404
14:58:07,4.652,0.0436
14:58:08,4.654,0.0432
14:58:09,4.657,0.0448
14:58:10,4.652,0.0452
14:58:11,4.652,0.055
14:58:12,4.652,0.057
14:58:13,4.632,0.0588
14:58:14,4.647,0.0606
14:58:15,4.645,0.0621
14:58:16,4.638,0.0635
14:58:17,4.643,0.0651
14:58:18,4.662,0.0671
14:58:19,4.665,0.0671
14:58:20,4.662,0.0668
14:58:21,4.662,0.0633
14:58:22,4.663,0.0665
14:58:23,4.663,0.0609
14:58:24,4.662,0.0594
14:58:25,4.66,0.0592
14:58:26,4.659,0.0651
14:58:27,4.659,0.0637
14:58:28,4.642,0.0623
14:58:29,4.651,0.0611
14:58:30,4.645,0.0596
14:58:31,4.646,0.0593
14:58:32,4.635,0.0578
14:58:33,4.624,0.0564
14:58:34,4.622,0.0552
14:58:35,4.658,0.0534
14:58:36,4.654,0.0534
14:58:37,4.653,0.0501
14:58:38,4.654,0.0438
14:58:39,4.654,0.0424
14:58:40,4.655,0.042
14:58:41,4.652,0.0408
14:58:42,4.649,0.0405
14:58:43,4.65,0.0465
14:58:44,4.65,0.0452
14:58:45,4.609,0.0442
14:58:46,4.611,0.0441
14:58:47,4.606,0.0426
14:58:48,4.615,0.0422
14:58:49,4.564,0.0412
14:58:50,4.599,0.04
14:58:51,4.649,0.039
14:58:52,4.647,0.039
14:58:53,4.645,0.0361
14:58:54,4.645,0.0302
14:58:55,4.648,0.0301
14:58:56,4.647,0.0284
14:58:57,4.645,0.028
14:58:58,4.649,0.0268
14:58:59,4.646,0.0267
14:59:00,4.646,0.0267
14:59:01,4.639,0.0323
14:59:02,4.639,0.0322
14:59:03,4.586,0.0318
14:59:04,4.492,0.0307
14:59:05,4.508,0.0303
14:59:06,4.494,0.0299
14:59:07,4.482,0.0295
14:59:08,4.644,0.0282
14:59:09,4.651,0.0282
14:59:10,4.643,0.026
14:59:11,4.648,0.0225
14:59:12,4.648,0.0195
14:59:13,4.644,0.0191
14:59:14,4.645,0.0193
14:59:15,4.647,0.0179
14:59:16,4.635,0.0176
14:59:17,4.65,0.0176
14:59:18,4.639,0.0242
14:59:19,4.639,0.024
14:59:20,4.564,0.0237
14:59:21,4.423,0.0234
14:59:22,4.406,0.023
14:59:23,4.455,0.0227
14:59:24,4.378,0.0225
14:59:25,4.421,0.0222
14:59:26,4.651,0.0217
14:59:27,4.66,0.0217
14:59:28,4.643,0.0193
14:59:29,4.641,0.014
14:59:30,4.646,0.0139
14:59:31,4.636,0.0136
14:59:32,4.645,0.0138
14:59:33,4.639,0.0135
14:59:34,4.65,0.0122
14:59:35,4.643,0.012
14:59:36,4.636,0.0195
14:59:37,4.636,0.0195
14:59:38,4.51,0.0194
14:59:39,4.426,0.0192
14:59:40,4.337,0.0191
14:59:41,4.36,0.019
14:59:42,4.301,0.0188
14:59:43,4.36,0.0187
14:59:44,4.371,0.0186
14:59:45,4.364,0.0185
14:59:46,4.651,0.0184
14:59:47,4.663,0.0184
14:59:48,4.645,0.0163
14:59:49,4.65,0.0108
14:59:50,4.646,0.0111
14:59:51,4.65,0.0107
14:59:52,4.65,0.0104
14:59:53,4.652,0.0107
14:59:54,4.644,0.0179
14:59:55,4.644,0.0179
14:59:56,4.532,0.0179
14:59:57,4.331,0.0179
14:59:58,4.272,0.0179
14:59:59,4.343,0.0179
15:00:00,4.273,0.0179
15:00:01,4.343,0.0179
15:00:02,4.655,0.0178
15:00:03,4.652,0.0178
15:00:04,4.654,0.0167
15:00:05,4.642,0.011
15:00:06,4.65,0.0107
15:00:07,4.648,0.0126
15:00:08,4.653,0.01
15:00:09,4.644,0.0118
15:00:10,4.637,0.0102
15:00:11,4.646,0.0104
15:00:12,4.634,0.0177
15:00:13,4.634,0.0177
15:00:14,4.524,0.0177
15:00:15,4.343,0.0177
15:00:16,4.307,0.0177
15:00:17,4.314,0.0177
15:00:18,4.354,0.0177
15:00:19,4.332,0.0177
15:00:20,4.323,0.0177
15:00:21,4.678,0.0176
15:00:22,4.657,0.0176
15:00:23,4.643,0.0155
15:00:24,4.642,0.0102
15:00:25,4.644,0.0101
15:00:26,4.642,0.0104
15:00:27,4.649,0.0106
15:00:28,4.643,0.0107
15:00:29,4.645,0.011
15:00:30,4.633,0.0177
15:00:31,4.633,0.0177
15:00:32,4.497,0.0177
15:00:33,4.293,0.0177
15:00:34,4.286,0.0177
15:00:35,4.283,0.0177
15:00:36,4.285,0.0176
15:00:37,4.323,0.0176
15:00:38,4.66,0.0175
15:00:39,4.652,0.0175
15:00:40,4.641,0.0155
15:00:41,4.646,0.0114
15:00:42,4.646,0.0102
15:00:43,4.642,0.0102
15:00:44,4.646,0.0101
15:00:45,4.642,0.0102
15:00:46,4.643,0.0105
15:00:47,4.652,0.0175
15:00:48,4.652,0.0175
15:00:49,4.521,0.0175
15:00:50,4.378,0.0175
15:00:51,4.306,0.0174
15:00:52,4.304,0.0174
15:00:53,4.282,0.0174
15:00:54,4.326,0.0174
15:00:55,4.523,0.0174
15:00:56,4.314,0.0174
15:00:57,4.669,0.0173
15:00:58,4.657,0.0173
15:00:59,4.646,0.0163
15:01:00,4.648,0.0102
15:01:01,4.651,0.0099
15:01:02,4.647,0.0097
15:01:03,4.651,0.011
15:01:04,4.651,0.0108
15:01:05,4.645,0.0175
15:01:06,4.645,0.0174
15:01:07,4.525,0.0174
15:01:08,4.346,0.0174
15:01:09,4.328,0.0174
15:01:10,4.304,0.0174
15:01:11,4.263,0.0173
15:01:12,4.341,0.0174
15:01:13,4.54,0.0174
15:01:14,4.674,0.0173
15:01:15,4.661,0.0173
15:01:16,4.652,0.0151
15:01:17,4.65,0.0096
15:01:18,4.646,0.0142
15:01:19,4.646,0.0104
15:01:20,4.648,0.01
15:01:21,4.64,0.0098
15:01:22,4.635,0.0173
15:01:23,4.635,0.0173
15:01:24,4.527,0.0173
15:01:25,4.384,0.0174
15:01:26,4.287,0.0173
15:01:27,4.309,0.0173
15:01:28,4.287,0.0173
15:01:29,4.265,0.0173
15:01:30,4.563,0.0173
15:01:31,4.263,0.0173
15:01:32,4.661,0.0172
15:01:33,4.659,0.0172
15:01:34,4.639,0.0151
15:01:35,4.643,0.0102
15:01:36,4.651,0.0106
15:01:37,4.648,0.0102
15:01:38,4.649,0.0098
15:01:39,4.651,0.0102
15:01:40,4.654,0.01
15:01:41,4.642,0.0173
15:01:42,4.642,0.0173
15:01:43,4.56,0.0173
15:01:44,4.302,0.0172
15:01:45,4.354,0.0172
15:01:46,4.279,0.0172
15:01:47,4.358,0.0172
15:01:48,4.24,0.0172
15:01:49,4.291,0.0172
15:01:50,4.673,0.0171
15:01:51,4.655,0.0171
15:01:52,4.643,0.0157
15:01:53,4.641,0.0098
15:01:54,4.651,0.0108
15:01:55,4.647,0.0096
15:01:56,4.652,0.0096
15:01:57,4.643,0.0095
15:01:58,4.654,0.0099
15:01:59,4.639,0.0173
15:02:00,4.639,0.0173
15:02:01,4.525,0.0173
15:02:02,4.352,0.0172
15:02:03,4.323,0.0171
15:02:04,4.283,0.0171
15:02:05,4.329,0.0172
15:02:06,4.325,0.0172
15:02:07,4.361,0.0171
15:02:08,4.678,0.0171
15:02:09,4.66,0.0171
15:02:10,4.64,0.015
15:02:11,4.65,0.0102
15:02:12,4.654,0.0103
15:02:13,4.647,0.01
15:02:14,4.654,0.0097
15:02:15,4.651,0.011
15:02:16,4.648,0.0107
15:02:17,4.634,0.0171
15:02:18,4.634,0.0171
15:02:19,4.515,0.0171
15:02:20,4.31,0.0171
15:02:21,4.271,0.0171
15:02:22,4.283,0.0171
15:02:23,4.293,0.0171
15:02:24,4.343,0.0171
15:02:25,4.653,0.017
15:02:26,4.665,0.017
15:02:27,4.653,0.0146
15:02:28,4.645,0.01
15:02:29,4.649,0.0099
15:02:30,4.652,0.01
15:02:31,4.652,0.0101
15:02:32,4.646,0.0096
15:02:33,4.645,0.0094
15:02:34,4.654,0.0096
15:02:35,4.644,0.0171
15:02:36,4.644,0.0171
15:02:37,4.511,0.0171
15:02:38,4.28,0.0171
15:02:39,4.315,0.0171
15:02:40,4.321,0.017
15:02:41,4.273,0.0169
15:02:42,4.322,0.0169
15:02:43,4.436,0.017
15:02:44,4.648,0.0168
15:02:45,4.656,0.0168
15:02:46,4.64,0.0148
15:02:47,4.656,0.0096
15:02:48,4.649,0.0096
15:02:49,4.64,0.0116
15:02:50,4.646,0.0094
15:02:51,4.648,0.0093
15:02:52,4.653,0.0096
15:02:53,4.639,0.0169
15:02:54,4.639,0.0169
15:02:55,4.535,0.0169
15:02:56,4.309,0.0169
15:02:57,4.3,0.0169
15:02:58,4.348,0.0169
15:02:59,4.261,0.0169
15:03:00,4.235,0.0169
15:03:01,4.32,0.0169
15:03:02,4.662,0.0168
15:03:03,4.651,0.0168
15:03:04,4.647,0.0142
15:03:05,4.643,0.0092
15:03:06,4.644,0.0094
15:03:07,4.66,0.0112
15:03:08,4.65,0.0114
15:03:09,4.653,0.01
15:03:10,4.647,0.01
15:03:11,4.646,0.0169
15:03:12,4.646,0.0169
15:03:13,4.489,0.0169
15:03:14,4.291,0.0169
15:03:15,4.285,0.0169
15:03:16,4.262,0.0168
15:03:17,4.298,0.0168
15:03:18,4.348,0.0167
15:03:19,4.671,0.0167
15:03:20,4.671,0.0167
15:03:21,4.648,0.0153
15:03:22,4.654,0.0096
15:03:23,4.65,0.0095
15:03:24,4.649,0.0094
15:03:25,4.649,0.0097
15:03:26,4.648,0.0099
15:03:27,4.652,0.0088
15:03:28,4.645,0.0098
15:03:29,4.647,0.0169
15:03:30,4.647,0.0168
15:03:31,4.553,0.0168
15:03:32,4.28,0.0167
15:03:33,4.283,0.0167
15:03:34,4.286,0.0167
15:03:35,4.321,0.0167
15:03:36,4.429,0.0167
15:03:37,4.663,0.0166
15:03:38,4.648,0.0166
15:03:39,4.644,0.0146
15:03:40,4.647,0.0096
15:03:41,4.644,0.0095
15:03:42,4.651,0.0095
15:03:43,4.648,0.011
15:03:44,4.643,0.01
15:03:45,4.645,0.0099
15:03:46,4.636,0.0167
15:03:47,4.636,0.0167
15:03:48,4.524,0.0167
15:03:49,4.527,0.0168
15:03:50,4.288,0.0167
15:03:51,4.267,0.0167
15:03:52,4.291,0.0167
15:03:53,4.34,0.0167
15:03:54,4.304,0.0167
15:03:55,4.656,0.0166
15:03:56,4.665,0.0166
15:03:57,4.644,0.0146
15:03:58,4.654,0.0096
15:03:59,4.643,0.0093
15:04:00,4.648,0.0092
15:04:01,4.636,0.0114
15:04:02,4.639,0.0094
15:04:03,4.634,0.0095
15:04:04,4.642,0.0114
15:04:05,4.643,0.0167
15:04:06,4.643,0.0167
15:04:07,4.51,0.0167
15:04:08,4.285,0.0167
15:04:09,4.274,0.0167
15:04:10,4.284,0.0166
15:04:11,4.559,0.0165
15:04:12,4.261,0.0165
15:04:13,4.662,0.0165
15:04:14,4.677,0.0165
15:04:15,4.643,0.015
15:04:16,4.654,0.0138
15:04:17,4.65,0.009
15:04:18,4.645,0.0091
15:04:19,4.651,0.0092
15:04:20,4.64,0.0093
15:04:21,4.644,0.0106
