Read times - Voltage  graph	Voltage(V) - Voltage  graph	Read times - Current graph	Current(A) - Current graph	
12067	4.987	12067	0.0325	
12068	4.987	12068	0.0345	
12069	4.978	12069	0.0345	
12070	4.978	12070	0.0309	
12071	4.987	12071	0.0309	
12072	4.987	12072	0.0347	
12073	4.978	12073	0.0347	
12074	4.978	12074	0.0302	
12075	4.987	12075	0.0302	
12076	4.987	12076	0.0347	
12077	4.978	12077	0.0347	
12078	4.978	12078	0.0302	
12079	4.986	12079	0.0302	
12080	4.986	12080	0.0347	
12081	4.979	12081	0.0347	
12082	4.979	12082	0.0298	
12083	4.986	12083	0.0298	
12084	4.986	12084	0.0347	
12085	4.979	12085	0.0347	
12086	4.979	12086	0.0302	
12087	4.986	12087	0.0302	
12088	4.986	12088	0.0341	
12089	4.982	12089	0.0341	
12090	4.982	12090	0.0302	
12091	4.986	12091	0.0302	
12092	4.986	12092	0.0339	
12093	4.982	12093	0.0339	
12094	4.982	12094	0.0300	
12095	4.986	12095	0.0300	
12096	4.986	12096	0.0341	
12097	4.982	12097	0.0341	
12098	4.982	12098	0.0302	
12099	4.987	12099	0.0302	
12100	4.987	12100	0.0379	
12101	4.982	12101	0.0379	
12102	4.982	12102	0.0302	
12103	4.987	12103	0.0302	
12104	4.987	12104	0.0380	
12105	4.982	12105	0.0380	
12106	4.982	12106	0.0296	
12107	4.986	12107	0.0296	
12108	4.986	12108	0.0380	
12109	4.983	12109	0.0380	
12110	4.983	12110	0.0305	
12111	4.986	12111	0.0305	
12112	4.986	12112	0.0384	
12113	4.983	12113	0.0384	
12114	4.983	12114	0.0300	
12115	4.986	12115	0.0300	
12116	4.986	12116	0.0380	
12117	4.986	12117	0.0380	
12118	4.986	12118	0.0302	
12119	4.986	12119	0.0302	
12120	4.986	12120	0.0380	
12121	4.985	12121	0.0380	
12122	4.985	12122	0.0302	
12123	4.986	12123	0.0302	
12124	4.986	12124	0.0382	
12125	4.985	12125	0.0382	
12126	4.985	12126	0.0302	
12127	4.987	12127	0.0302	
12128	4.987	12128	0.0722	
12129	4.985	12129	0.0722	
12130	4.985	12130	0.0294	
12131	4.986	12131	0.0294	
12132	4.986	12132	0.0722	
12133	4.985	12133	0.0722	
12134	4.985	12134	0.0294	
12135	4.986	12135	0.0294	
12136	4.986	12136	0.0728	
12137	4.986	12137	0.0728	
12138	4.986	12138	0.0300	
12139	4.986	12139	0.0300	
12140	4.986	12140	0.0730	
12141	4.987	12141	0.0730	
12142	4.987	12142	0.0302	
12143	4.986	12143	0.0302	
12144	4.986	12144	0.0728	
12145	4.986	12145	0.0728	
12146	4.986	12146	0.0302	
12147	4.986	12147	0.0302	
12148	4.986	12148	0.0726	
12149	4.986	12149	0.0726	
12150	4.986	12150	0.0302	
12151	4.987	12151	0.0302	
12152	4.987	12152	0.0862	
12153	4.986	12153	0.0862	
12154	4.986	12154	0.0302	
12155	4.987	12155	0.0302	
12156	4.987	12156	0.0862	
12157	4.986	12157	0.0862	
12158	4.986	12158	0.0294	
12159	4.986	12159	0.0294	
12160	4.986	12160	0.0862	
12161	4.986	12161	0.0862	
12162	4.986	12162	0.0294	
12163	4.985	12163	0.0294	
12164	4.985	12164	0.0860	
12165	4.987	12165	0.0860	
12166	4.987	12166	0.0300	
12167	4.985	12167	0.0300	
12168	4.985	12168	0.0862	
12169	4.987	12169	0.0862	
12170	4.987	12170	0.0302	
12171	4.985	12171	0.0302	
12172	4.985	12172	0.0856	
12173	4.986	12173	0.0856	
12174	4.986	12174	0.0300	
12175	4.985	12175	0.0300	
12176	4.985	12176	0.0854	
12177	4.986	12177	0.0854	
12178	4.986	12178	0.0302	
12179	4.986	12179	0.0302	
12180	4.986	12180	0.0564	
12181	4.986	12181	0.0564	
12182	4.986	12182	0.0307	
12183	4.986	12183	0.0307	
12184	4.986	12184	0.0564	
12185	4.986	12185	0.0564	
12186	4.986	12186	0.0294	
12187	4.985	12187	0.0294	
12188	4.985	12188	0.0558	
12189	4.986	12189	0.0558	
12190	4.986	12190	0.0294	
12191	4.985	12191	0.0294	
12192	4.985	12192	0.0556	
12193	4.987	12193	0.0556	
12194	4.987	12194	0.0300	
12195	4.985	12195	0.0300	
12196	4.985	12196	0.0558	
12197	4.987	12197	0.0558	
12198	4.987	12198	0.0302	
12199	4.985	12199	0.0302	
12200	4.985	12200	0.0548	
12201	4.986	12201	0.0548	
12202	4.986	12202	0.0302	
12203	4.985	12203	0.0302	
12204	4.985	12204	0.0560	
12205	4.986	12205	0.0560	
12206	4.986	12206	0.0302	
12207	4.985	12207	0.0302	
12208	4.985	12208	0.0341	
12209	4.986	12209	0.0341	
12210	4.986	12210	0.0302	
12211	4.985	12211	0.0302	
12212	4.985	12212	0.0341	
12213	4.986	12213	0.0341	
12214	4.986	12214	0.0302	
12215	4.986	12215	0.0302	
12216	4.986	12216	0.0343	
12217	4.986	12217	0.0343	
12218	4.986	12218	0.0294	
12219	4.980	12219	0.0294	
12220	4.980	12220	0.0341	
12221	4.987	12221	0.0341	
12222	4.987	12222	0.0317	
12223	4.980	12223	0.0317	
12224	4.980	12224	0.0341	
12225	4.987	12225	0.0341	
12226	4.987	12226	0.0323	
12227	4.980	12227	0.0323	
12228	4.980	12228	0.0333	
12229	4.986	12229	0.0333	
12230	4.986	12230	0.0319	
12231	4.980	12231	0.0319	
12232	4.980	12232	0.0345	
12233	4.986	12233	0.0345	
12234	4.986	12234	0.0321	
12235	4.981	12235	0.0321	
12236	4.981	12236	0.0305	
12237	4.986	12237	0.0305	
12238	4.986	12238	0.0319	
12239	4.981	12239	0.0319	
12240	4.981	12240	0.0305	
12241	4.986	12241	0.0305	
12242	4.986	12242	0.0321	
12243	4.981	12243	0.0321	
12244	4.981	12244	0.0307	
12245	4.986	12245	0.0307	
12246	4.986	12246	0.0310	
12247	4.978	12247	0.0310	
12248	4.978	12248	0.0311	
12249	4.987	12249	0.0311	
12250	4.987	12250	0.0347	
12251	4.978	12251	0.0347	
12252	4.978	12252	0.0305	
12253	4.987	12253	0.0305	
12254	4.987	12254	0.0347	
12255	4.978	12255	0.0347	
12256	4.978	12256	0.0307	
12257	4.987	12257	0.0307	
12258	4.987	12258	0.0347	
12259	4.978	12259	0.0347	
12260	4.978	12260	0.0298	
12261	4.986	12261	0.0298	
12262	4.986	12262	0.0349	
12263	4.979	12263	0.0349	
12264	4.979	12264	0.0300	
12265	4.986	12265	0.0300	
12266	4.986	12266	0.0351	
12267	4.979	12267	0.0351	
12268	4.979	12268	0.0302	
12269	4.986	12269	0.0302	
12270	4.986	12270	0.0341	
12271	4.982	12271	0.0341	
12272	4.982	12272	0.0302	
12273	4.986	12273	0.0302	
12274	4.986	12274	0.0341	
12275	4.982	12275	0.0341	
12276	4.982	12276	0.0307	
12277	4.987	12277	0.0307	
12278	4.987	12278	0.0390	
12279	4.982	12279	0.0390	
12280	4.982	12280	0.0300	
12281	4.987	12281	0.0300	
12282	4.987	12282	0.0392	
12283	4.982	12283	0.0392	
12284	4.982	12284	0.0294	
12285	4.986	12285	0.0294	
12286	4.986	12286	0.0394	
12287	4.983	12287	0.0394	
12288	4.983	12288	0.0300	
12289	4.986	12289	0.0300	
12290	4.986	12290	0.0396	
12291	4.984	12291	0.0396	
12292	4.984	12292	0.0303	
12293	4.986	12293	0.0303	
12294	4.986	12294	0.0396	
12295	4.984	12295	0.0396	
12296	4.984	12296	0.0302	
12297	4.986	12297	0.0302	
12298	4.986	12298	0.0394	
12299	4.986	12299	0.0394	
12300	4.986	12300	0.0302	
12301	4.986	12301	0.0302	
12302	4.986	12302	0.0394	
12303	4.986	12303	0.0394	
12304	4.986	12304	0.0302	
12305	4.987	12305	0.0302	
12306	4.987	12306	0.0730	
12307	4.985	12307	0.0730	
12308	4.985	12308	0.0302	
12309	4.987	12309	0.0302	
12310	4.987	12310	0.0734	
12311	4.986	12311	0.0734	
12312	4.986	12312	0.0296	
12313	4.986	12313	0.0296	
12314	4.986	12314	0.0734	
12315	4.986	12315	0.0734	
12316	4.986	12316	0.0294	
12317	4.986	12317	0.0294	
12318	4.986	12318	0.0732	
12319	4.987	12319	0.0732	
12320	4.987	12320	0.0305	
12321	4.986	12321	0.0305	
12322	4.986	12322	0.0732	
12323	4.987	12323	0.0732	
12324	4.987	12324	0.0302	
12325	4.986	12325	0.0302	
12326	4.986	12326	0.0726	
12327	4.986	12327	0.0726	
12328	4.986	12328	0.0303	
12329	4.986	12329	0.0303	
12330	4.986	12330	0.0724	
12331	4.986	12331	0.0724	
12332	4.986	12332	0.0300	
12333	4.987	12333	0.0300	
12334	4.987	12334	0.0860	
12335	4.986	12335	0.0860	
12336	4.986	12336	0.0302	
12337	4.987	12337	0.0302	
12338	4.987	12338	0.0862	
12339	4.986	12339	0.0862	
12340	4.986	12340	0.0296	
12341	4.986	12341	0.0296	
12342	4.986	12342	0.0876	
12343	4.987	12343	0.0876	
12344	4.987	12344	0.0302	
12345	4.985	12345	0.0302	
12346	4.985	12346	0.0860	
12347	4.987	12347	0.0860	
12348	4.987	12348	0.0302	
12349	4.985	12349	0.0302	
12350	4.985	12350	0.0862	
12351	4.987	12351	0.0862	
12352	4.987	12352	0.0302	
12353	4.985	12353	0.0302	
12354	4.985	12354	0.0856	
12355	4.986	12355	0.0856	
12356	4.986	12356	0.0302	
12357	4.986	12357	0.0302	
12358	4.986	12358	0.0574	
12359	4.986	12359	0.0574	
12360	4.986	12360	0.0302	
12361	4.986	12361	0.0302	
12362	4.986	12362	0.0574	
12363	4.986	12363	0.0574	
12364	4.986	12364	0.0305	
12365	4.986	12365	0.0305	
12366	4.986	12366	0.0578	
12367	4.986	12367	0.0578	
12368	4.986	12368	0.0294	
12369	4.985	12369	0.0568	
12370	4.985	12370	0.0568	
12371	4.985	12371	0.0294	
12372	4.977	12372	0.0294	
12373	4.977	12373	0.0341	
12374	4.986	12374	0.0341	
12375	4.986	12375	0.0317	
12376	4.976	12376	0.0317	
12377	4.976	12377	0.0335	
12378	4.985	12378	0.0335	
12379	4.985	12379	0.0317	
12380	4.979	12380	0.0317	
12381	4.979	12381	0.0335	
12382	4.985	12382	0.0335	
12383	4.985	12383	0.0317	
12384	4.978	12384	0.0317	
12385	4.978	12385	0.0307	
12386	4.985	12386	0.0307	
12387	4.985	12387	0.0317	
12388	4.980	12388	0.0317	
12389	4.980	12389	0.0305	
12390	4.984	12390	0.0305	
12391	4.984	12391	0.0307	
12392	4.977	12392	0.0307	
12393	4.977	12393	0.0307	
12394	4.985	12394	0.0307	
12395	4.985	12395	0.0309	
12396	4.976	12396	0.0309	
12397	4.976	12397	0.0308	
12398	4.986	12398	0.0308	
12399	4.986	12399	0.0343	
12400	4.977	12400	0.0343	
12401	4.977	12401	0.0307	
12402	4.986	12402	0.0307	
12403	4.986	12403	0.0345	
12404	4.977	12404	0.0345	
12405	4.977	12405	0.0307	
12406	4.986	12406	0.0307	
12407	4.986	12407	0.0345	
12408	4.977	12408	0.0345	
12409	4.977	12409	0.0302	
12410	4.984	12410	0.0302	
12411	4.984	12411	0.0347	
12412	4.978	12412	0.0347	
12413	4.978	12413	0.0300	
12414	4.985	12414	0.0300	
12415	4.985	12415	0.0345	
12416	4.978	12416	0.0345	
12417	4.978	12417	0.0302	
12418	4.985	12418	0.0302	
12419	4.985	12419	0.0339	
12420	4.981	12420	0.0339	
12421	4.981	12421	0.0300	
12422	4.985	12422	0.0300	
12423	4.985	12423	0.0339	
12424	4.981	12424	0.0339	
12425	4.981	12425	0.0302	
12426	4.987	12426	0.0302	
12427	4.987	12427	0.0359	
12428	4.981	12428	0.0359	
12429	4.981	12429	0.0307	
12430	4.986	12430	0.0307	
12431	4.986	12431	0.0359	
12432	4.981	12432	0.0359	
12433	4.981	12433	0.0296	
12434	4.986	12434	0.0296	
12435	4.986	12435	0.0361	
12436	4.981	12436	0.0361	
12437	4.981	12437	0.0294	
12438	4.984	12438	0.0294	
12439	4.984	12439	0.0359	
12440	4.981	12440	0.0359	
12441	4.981	12441	0.0300	
12442	4.986	12442	0.0300	
12443	4.986	12443	0.0361	
12444	4.982	12444	0.0361	
12445	4.982	12445	0.0300	
12446	4.985	12446	0.0300	
12447	4.985	12447	0.0351	
12448	4.985	12448	0.0351	
12449	4.985	12449	0.0302	
12450	4.985	12450	0.0302	
12451	4.985	12451	0.0353	
12452	4.984	12452	0.0353	
12453	4.984	12453	0.0302	
12454	4.986	12454	0.0302	
12455	4.986	12455	0.0663	
12456	4.984	12456	0.0663	
12457	4.984	12457	0.0302	
12458	4.986	12458	0.0302	
12459	4.986	12459	0.0665	
12460	4.985	12460	0.0665	
12461	4.985	12461	0.0294	
12462	4.985	12462	0.0294	
12463	4.985	12463	0.0667	
12464	4.983	12464	0.0667	
12465	4.983	12465	0.0294	
12466	4.985	12466	0.0294	
12467	4.985	12467	0.0663	
12468	4.985	12468	0.0663	
12469	4.985	12469	0.0292	
12470	4.985	12470	0.0292	
12471	4.985	12471	0.0663	
12472	4.985	12472	0.0663	
12473	4.985	12473	0.0298	
12474	4.985	12474	0.0298	
12475	4.985	12475	0.0653	
12476	4.986	12476	0.0653	
12477	4.986	12477	0.0302	
12478	4.986	12478	0.0302	
12479	4.986	12479	0.0864	
12480	4.985	12480	0.0864	
12481	4.985	12481	0.0302	
12482	4.986	12482	0.0302	
12483	4.986	12483	0.0864	
12484	4.985	12484	0.0864	
12485	4.985	12485	0.0300	
12486	4.986	12486	0.0300	
12487	4.986	12487	0.0864	
12488	4.985	12488	0.0864	
12489	4.985	12489	0.0296	
12490	4.985	12490	0.0296	
12491	4.985	12491	0.0866	
12492	4.984	12492	0.0866	
12493	4.984	12493	0.0296	
12494	4.985	12494	0.0296	
12495	4.985	12495	0.0864	
12496	4.986	12496	0.0864	
12497	4.986	12497	0.0300	
12498	4.985	12498	0.0300	
12499	4.985	12499	0.0864	
12500	4.986	12500	0.0864	
12501	4.986	12501	0.0303	
12502	4.985	12502	0.0303	
12503	4.985	12503	0.0860	
12504	4.986	12504	0.0860	
12505	4.986	12505	0.0302	
12506	4.985	12506	0.0302	
12507	4.985	12507	0.0860	
12508	4.985	12508	0.0860	
12509	4.985	12509	0.0302	
12510	4.985	12510	0.0302	
12511	4.985	12511	0.0663	
12512	4.985	12512	0.0663	
12513	4.985	12513	0.0300	
12514	4.986	12514	0.0300	
12515	4.986	12515	0.0665	
12516	4.985	12516	0.0665	
12517	4.985	12517	0.0302	
12518	4.985	12518	0.0302	
12519	4.985	12519	0.0663	
12520	4.986	12520	0.0663	
12521	4.986	12521	0.0296	
12522	4.985	12522	0.0296	
12523	4.985	12523	0.0663	
12524	4.987	12524	0.0663	
12525	4.987	12525	0.0300	
12526	4.985	12526	0.0300	
12527	4.985	12527	0.0661	
12528	4.987	12528	0.0661	
12529	4.987	12529	0.0302	
12530	4.985	12530	0.0302	
12531	4.985	12531	0.0655	
12532	4.986	12532	0.0655	
12533	4.986	12533	0.0302	
12534	4.985	12534	0.0302	
12535	4.985	12535	0.0655	
12536	4.986	12536	0.0655	
12537	4.986	12537	0.0302	
12538	4.986	12538	0.0302	
12539	4.986	12539	0.0351	
12540	4.986	12540	0.0351	
12541	4.986	12541	0.0302	
12542	4.986	12542	0.0302	
12543	4.986	12543	0.0353	
12544	4.986	12544	0.0353	
12545	4.986	12545	0.0307	
12546	4.986	12546	0.0307	
12547	4.986	12547	0.0353	
12548	4.986	12548	0.0353	
12549	4.986	12549	0.0294	
12550	4.981	12550	0.0294	
12551	4.981	12551	0.0351	
12552	4.987	12552	0.0351	
12553	4.987	12553	0.0303	
12554	4.980	12554	0.0303	
12555	4.980	12555	0.0353	
12556	4.986	12556	0.0353	
12557	4.986	12557	0.0305	
12558	4.982	12558	0.0305	
12559	4.982	12559	0.0345	
12560	4.986	12560	0.0345	
12561	4.986	12561	0.0307	
12562	4.982	12562	0.0307	
12563	4.982	12563	0.0345	
12564	4.986	12564	0.0345	
12565	4.986	12565	0.0305	
12566	4.982	12566	0.0305	
12567	4.982	12567	0.0323	
12568	4.986	12568	0.0323	
12569	4.986	12569	0.0307	
12570	4.982	12570	0.0307	
12571	4.982	12571	0.0319	
12572	4.986	12572	0.0319	
12573	4.986	12573	0.0307	
12574	4.978	12574	0.0307	
12575	4.978	12575	0.0319	
12576	4.986	12576	0.0319	
12577	4.986	12577	0.0302	
12578	4.978	12578	0.0302	
12579	4.978	12579	0.0306	
12580	4.986	12580	0.0306	
12581	4.986	12581	0.0339	
12582	4.978	12582	0.0339	
12583	4.978	12583	0.0313	
12584	4.986	12584	0.0313	
12585	4.986	12585	0.0339	
12586	4.978	12586	0.0339	
12587	4.978	12587	0.0311	
12588	4.986	12588	0.0311	
12589	4.986	12589	0.0341	
12590	4.978	12590	0.0341	
12591	4.978	12591	0.0302	
12592	4.986	12592	0.0302	
12593	4.986	12593	0.0339	
12594	4.977	12594	0.0339	
12595	4.977	12595	0.0300	
12596	4.986	12596	0.0300	
12597	4.986	12597	0.0333	
12598	4.980	12598	0.0333	
12599	4.980	12599	0.0302	
12600	4.986	12600	0.0302	
12601	4.986	12601	0.0335	
12602	4.980	12602	0.0335	
12603	4.980	12603	0.0302	
12604	4.987	12604	0.0302	
12605	4.987	12605	0.0349	
12606	4.980	12606	0.0349	
12607	4.980	12607	0.0294	
12608	4.986	12608	0.0294	
12609	4.986	12609	0.0349	
12610	4.980	12610	0.0349	
12611	4.980	12611	0.0294	
12612	4.986	12612	0.0294	
12613	4.986	12613	0.0349	
12614	4.981	12614	0.0349	
12615	4.981	12615	0.0294	
12616	4.986	12616	0.0294	
12617	4.986	12617	0.0365	
12618	4.981	12618	0.0365	
12619	4.981	12619	0.0298	
12620	4.986	12620	0.0298	
12621	4.986	12621	0.0343	
12622	4.985	12622	0.0343	
12623	4.985	12623	0.0300	
12624	4.986	12624	0.0300	
12625	4.986	12625	0.0343	
12626	4.985	12626	0.0343	
12627	4.985	12627	0.0302	
12628	4.987	12628	0.0302	
12629	4.987	12629	0.0592	
12630	4.985	12630	0.0592	
12631	4.985	12631	0.0300	
12632	4.987	12632	0.0300	
12633	4.987	12633	0.0598	
12634	4.985	12634	0.0598	
12635	4.985	12635	0.0294	
12636	4.986	12636	0.0294	
12637	4.986	12637	0.0604	
12638	4.985	12638	0.0604	
12639	4.985	12639	0.0300	
12640	4.986	12640	0.0300	
12641	4.986	12641	0.0606	
12642	4.986	12642	0.0606	
12643	4.986	12643	0.0300	
12644	4.986	12644	0.0300	
12645	4.986	12645	0.0609	
12646	4.986	12646	0.0609	
12647	4.986	12647	0.0300	
12648	4.986	12648	0.0300	
12649	4.986	12649	0.0604	
12650	4.986	12650	0.0604	
12651	4.986	12651	0.0302	
12652	4.987	12652	0.0302	
12653	4.987	12653	0.0862	
12654	4.986	12654	0.0862	
12655	4.986	12655	0.0302	
12656	4.987	12656	0.0302	
12657	4.987	12657	0.0866	
12658	4.986	12658	0.0866	
12659	4.986	12659	0.0294	
12660	4.986	12660	0.0294	
12661	4.986	12661	0.0866	
12662	4.986	12662	0.0866	
12663	4.986	12663	0.0296	
12664	4.985	12664	0.0296	
12665	4.985	12665	0.0866	
12666	4.987	12666	0.0866	
12667	4.987	12667	0.0298	
12668	4.985	12668	0.0298	
12669	4.985	12669	0.0866	
12670	4.987	12670	0.0866	
12671	4.987	12671	0.0302	
12672	4.985	12672	0.0302	
12673	4.985	12673	0.0858	
12674	4.986	12674	0.0858	
12675	4.986	12675	0.0300	
12676	4.985	12676	0.0300	
12677	4.985	12677	0.0856	
12678	4.986	12678	0.0856	
12679	4.986	12679	0.0302	
12680	4.985	12680	0.0302	
12681	4.985	12681	0.0858	
12682	4.986	12682	0.0858	
12683	4.986	12683	0.0307	
12684	4.986	12684	0.0307	
12685	4.986	12685	0.0681	
12686	4.986	12686	0.0681	
12687	4.986	12687	0.0294	
12688	4.985	12688	0.0294	
12689	4.985	12689	0.0683	
12690	4.986	12690	0.0683	
12691	4.986	12691	0.0294	
12692	4.985	12692	0.0294	
12693	4.985	12693	0.0683	
12694	4.987	12694	0.0683	
12695	4.987	12695	0.0300	
12696	4.985	12696	0.0300	
12697	4.985	12697	0.0679	
12698	4.987	12698	0.0679	
12699	4.987	12699	0.0300	
12700	4.985	12700	0.0300	
12701	4.985	12701	0.0683	
12702	4.987	12702	0.0683	
12703	4.987	12703	0.0302	
12704	4.985	12704	0.0302	
12705	4.985	12705	0.0677	
12706	4.986	12706	0.0677	
12707	4.986	12707	0.0302	
12708	4.985	12708	0.0302	
12709	4.985	12709	0.0673	
12710	4.986	12710	0.0673	
12711	4.986	12711	0.0302	
12712	4.986	12712	0.0302	
12713	4.986	12713	0.0351	
12714	4.986	12714	0.0351	
12715	4.986	12715	0.0302	
12716	4.986	12716	0.0302	
12717	4.986	12717	0.0353	
12718	4.986	12718	0.0353	
12719	4.986	12719	0.0296	
12720	4.982	12720	0.0296	
12721	4.982	12721	0.0351	
12722	4.986	12722	0.0351	
12723	4.986	12723	0.0294	
12724	4.982	12724	0.0294	
12725	4.982	12725	0.0351	
12726	4.987	12726	0.0351	
12727	4.987	12727	0.0317	
12728	4.982	12728	0.0317	
12729	4.982	12729	0.0351	
12730	4.987	12730	0.0351	
12731	4.987	12731	0.0305	
12732	4.982	12732	0.0305	
12733	4.982	12733	0.0345	
12734	4.986	12734	0.0345	
12735	4.986	12735	0.0307	
12736	4.982	12736	0.0307	
12737	4.982	12737	0.0347	
12738	4.986	12738	0.0347	
12739	4.986	12739	0.0303	
12740	4.983	12740	0.0303	
12741	4.983	12741	0.0321	
12742	4.986	12742	0.0321	
12743	4.986	12743	0.0305	
12744	4.983	12744	0.0305	
12745	4.983	12745	0.0321	
12746	4.986	12746	0.0321	
12747	4.986	12747	0.0300	
12748	4.978	12748	0.0300	
12749	4.978	12749	0.0321	
12750	4.986	12750	0.0321	
12751	4.986	12751	0.0300	
12752	4.978	12752	0.0300	
12753	4.978	12753	0.0319	
12754	4.987	12754	0.0319	
12755	4.987	12755	0.0339	
12756	4.978	12756	0.0339	
12757	4.978	12757	0.0321	
12758	4.987	12758	0.0321	
12759	4.987	12759	0.0339	
12760	4.978	12760	0.0339	
12761	4.978	12761	0.0313	
12762	4.986	12762	0.0313	
12763	4.986	12763	0.0339	
12764	4.978	12764	0.0339	
12765	4.978	12765	0.0313	
12766	4.986	12766	0.0313	
12767	4.986	12767	0.0339	
12768	4.979	12768	0.0339	
12769	4.979	12769	0.0302	
12770	4.986	12770	0.0302	
12771	4.986	12771	0.0339	
12772	4.979	12772	0.0339	
12773	4.979	12773	0.0300	
12774	4.986	12774	0.0300	
12775	4.986	12775	0.0333	
12776	4.980	12776	0.0333	
12777	4.980	12777	0.0305	
12778	4.986	12778	0.0305	
12779	4.986	12779	0.0333	
12780	4.980	12780	0.0333	
12781	4.980	12781	0.0302	
12782	4.987	12782	0.0302	
12783	4.987	12783	0.0347	
12784	4.981	12784	0.0347	
12785	4.981	12785	0.0302	
12786	4.987	12786	0.0302	
12787	4.987	12787	0.0351	
12788	4.980	12788	0.0351	
12789	4.980	12789	0.0294	
12790	4.986	12790	0.0294	
12791	4.986	12791	0.0349	
12792	4.980	12792	0.0349	
12793	4.980	12793	0.0294	
12794	4.986	12794	0.0294	
12795	4.986	12795	0.0351	
12796	4.981	12796	0.0351	
12797	4.981	12797	0.0300	
12798	4.986	12798	0.0300	
12799	4.986	12799	0.0351	
12800	4.981	12800	0.0351	
12801	4.981	12801	0.0302	
12802	4.986	12802	0.0302	
12803	4.986	12803	0.0343	
12804	4.986	12804	0.0343	
12805	4.986	12805	0.0300	
12806	4.986	12806	0.0300	
12807	4.986	12807	0.0343	
12808	4.985	12808	0.0343	
12809	4.985	12809	0.0302	
12810	4.987	12810	0.0302	
12811	4.987	12811	0.0580	
12812	4.985	12812	0.0580	
12813	4.985	12813	0.0302	
12814	4.987	12814	0.0302	
12815	4.987	12815	0.0584	
12816	4.984	12816	0.0584	
12817	4.984	12817	0.0294	
12818	4.986	12818	0.0294	
12819	4.986	12819	0.0582	
12820	4.985	12820	0.0582	
12821	4.985	12821	0.0302	
12822	4.986	12822	0.0302	
12823	4.986	12823	0.0586	
12824	4.987	12824	0.0586	
12825	4.987	12825	0.0300	
12826	4.986	12826	0.0300	
12827	4.986	12827	0.0586	
12828	4.986	12828	0.0586	
12829	4.986	12829	0.0302	
12830	4.986	12830	0.0302	
12831	4.986	12831	0.0584	
12832	4.986	12832	0.0584	
12833	4.986	12833	0.0302	
12834	4.986	12834	0.0302	
12835	4.986	12835	0.0580	
12836	4.986	12836	0.0580	
12837	4.986	12837	0.0302	
12838	4.987	12838	0.0302	
12839	4.987	12839	0.0862	
12840	4.986	12840	0.0862	
12841	4.986	12841	0.0302	
12842	4.987	12842	0.0302	
12843	4.987	12843	0.0862	
12844	4.986	12844	0.0862	
12845	4.986	12845	0.0294	
12846	4.986	12846	0.0294	
12847	4.986	12847	0.0864	
12848	4.986	12848	0.0864	
12849	4.986	12849	0.0300	
12850	4.986	12850	0.0300	
12851	4.986	12851	0.0862	
12852	4.987	12852	0.0862	
12853	4.987	12853	0.0300	
12854	4.985	12854	0.0300	
12855	4.985	12855	0.0862	
12856	4.987	12856	0.0862	
12857	4.987	12857	0.0300	
12858	4.985	12858	0.0300	
12859	4.985	12859	0.0856	
12860	4.986	12860	0.0856	
12861	4.986	12861	0.0302	
12862	4.986	12862	0.0302	
12863	4.986	12863	0.0696	
12864	4.986	12864	0.0696	
12865	4.986	12865	0.0300	
12866	4.986	12866	0.0300	
12867	4.986	12867	0.0696	
12868	4.986	12868	0.0696	
12869	4.986	12869	0.0300	
12870	4.986	12870	0.0300	
12871	4.986	12871	0.0692	
12872	4.986	12872	0.0692	
12873	4.986	12873	0.0296	
12874	4.986	12874	0.0296	
12875	4.986	12875	0.0686	
12876	4.986	12876	0.0686	
12877	4.986	12877	0.0294	
12878	4.985	12878	0.0294	
12879	4.985	12879	0.0681	
12880	4.987	12880	0.0681	
12881	4.987	12881	0.0300	
12882	4.985	12882	0.0300	
12883	4.985	12883	0.0675	
12884	4.987	12884	0.0675	
12885	4.987	12885	0.0300	
12886	4.985	12886	0.0300	
12887	4.985	12887	0.0667	
12888	4.986	12888	0.0667	
12889	4.986	12889	0.0300	
12890	4.986	12890	0.0300	
12891	4.986	12891	0.0349	
12892	4.986	12892	0.0349	
12893	4.986	12893	0.0319	
12894	4.986	12894	0.0319	
12895	4.986	12895	0.0351	
12896	4.986	12896	0.0351	
12897	4.986	12897	0.0300	
12898	4.986	12898	0.0300	
12899	4.986	12899	0.0351	
12900	4.986	12900	0.0351	
12901	4.986	12901	0.0296	
12902	4.982	12902	0.0296	
12903	4.982	12903	0.0351	
12904	4.986	12904	0.0351	
12905	4.986	12905	0.0294	
12906	4.982	12906	0.0294	
12907	4.982	12907	0.0353	
12908	4.987	12908	0.0353	
12909	4.987	12909	0.0311	
12910	4.982	12910	0.0311	
12911	4.982	12911	0.0349	
12912	4.987	12912	0.0349	
12913	4.987	12913	0.0305	
12914	4.982	12914	0.0305	
12915	4.982	12915	0.0347	
12916	4.986	12916	0.0347	
12917	4.986	12917	0.0307	
12918	4.982	12918	0.0307	
12919	4.982	12919	0.0345	
12920	4.986	12920	0.0345	
12921	4.986	12921	0.0307	
12922	4.983	12922	0.0307	
12923	4.983	12923	0.0317	
12924	4.986	12924	0.0317	
12925	4.986	12925	0.0307	
12926	4.983	12926	0.0307	
