"unixtime","datetime","date","ws","wd","co2","temp"
1625696017,2021-07-07 22:13:37,"07/07/2021 22:13",2.68,117,424,44
1625696020,2021-07-07 22:13:40,"07/07/2021 22:13",2.35,119,306,44
1625696023,2021-07-07 22:13:43,"07/07/2021 22:13",1.68,113,323,44
1625696026,2021-07-07 22:13:46,"07/07/2021 22:13",1.01,113,383,44
1625696029,2021-07-07 22:13:49,"07/07/2021 22:13",1.34,113,573,44
1625696032,2021-07-07 22:13:52,"07/07/2021 22:13",1.68,125,545,44
1625696035,2021-07-07 22:13:55,"07/07/2021 22:13",1.34,115,648,45
1625696038,2021-07-07 22:13:58,"07/07/2021 22:13",1.68,114,400,45
1625696041,2021-07-07 22:14:01,"07/07/2021 22:14",1.34,114,257,45
1625696044,2021-07-07 22:14:04,"07/07/2021 22:14",1.01,113,387,45
1625696047,2021-07-07 22:14:07,"07/07/2021 22:14",0.67,112,433,44
1625696050,2021-07-07 22:14:10,"07/07/2021 22:14",1.34,114,478,44
1625696053,2021-07-07 22:14:13,"07/07/2021 22:14",1.34,74,409,44
1625696056,2021-07-07 22:14:16,"07/07/2021 22:14",0.67,74,427,45
1625696059,2021-07-07 22:14:19,"07/07/2021 22:14",0.67,74,547,45
1625696062,2021-07-07 22:14:22,"07/07/2021 22:14",0.67,74,515,45
1625696065,2021-07-07 22:14:25,"07/07/2021 22:14",0.67,75,445,45
1625696068,2021-07-07 22:14:28,"07/07/2021 22:14",0.67,74,432,45
1625696071,2021-07-07 22:14:31,"07/07/2021 22:14",0.67,74,524,45
1625696074,2021-07-07 22:14:34,"07/07/2021 22:14",0.67,74,518,45
1625696077,2021-07-07 22:14:37,"07/07/2021 22:14",0.34,74,495,45
1625696080,2021-07-07 22:14:40,"07/07/2021 22:14",0.34,75,476,45
1625696083,2021-07-07 22:14:43,"07/07/2021 22:14",0.67,74,443,45
1625696086,2021-07-07 22:14:46,"07/07/2021 22:14",1.34,74,431,45
1625696089,2021-07-07 22:14:49,"07/07/2021 22:14",1.01,55,330,45
1625696092,2021-07-07 22:14:52,"07/07/2021 22:14",1.01,55,613,45
1625696095,2021-07-07 22:14:55,"07/07/2021 22:14",1.34,43,717,45
1625696098,2021-07-07 22:14:58,"07/07/2021 22:14",1.34,41,685,44
1625696101,2021-07-07 22:15:01,"07/07/2021 22:15",1.01,45,619,44
1625696104,2021-07-07 22:15:04,"07/07/2021 22:15",1.01,45,146,44
1625696107,2021-07-07 22:15:07,"07/07/2021 22:15",1.34,95,67,44
1625696110,2021-07-07 22:15:10,"07/07/2021 22:15",1.34,89,133,44
1625696113,2021-07-07 22:15:13,"07/07/2021 22:15",1.68,106,181,44
1625696116,2021-07-07 22:15:16,"07/07/2021 22:15",2.01,99,339,44
1625696119,2021-07-07 22:15:19,"07/07/2021 22:15",1.68,110,494,44
1625696122,2021-07-07 22:15:22,"07/07/2021 22:15",1.68,97,390,44
1625696125,2021-07-07 22:15:25,"07/07/2021 22:15",1.34,98,506,44
1625696128,2021-07-07 22:15:28,"07/07/2021 22:15",1.34,97,469,44
1625696131,2021-07-07 22:15:31,"07/07/2021 22:15",1.34,97,445,44
1625696134,2021-07-07 22:15:34,"07/07/2021 22:15",0.67,97,520,44
1625696137,2021-07-07 22:15:37,"07/07/2021 22:15",1.01,97,638,44
1625696140,2021-07-07 22:15:40,"07/07/2021 22:15",1.01,44,686,44
1625696143,2021-07-07 22:15:43,"07/07/2021 22:15",1.34,43,646,44
1625696146,2021-07-07 22:15:46,"07/07/2021 22:15",1.34,49,381,44
1625696149,2021-07-07 22:15:49,"07/07/2021 22:15",1.34,52,370,44
1625696152,2021-07-07 22:15:52,"07/07/2021 22:15",2.01,54,394,44
1625696155,2021-07-07 22:15:55,"07/07/2021 22:15",1.68,68,395,44
1625696158,2021-07-07 22:15:58,"07/07/2021 22:15",1.34,65,398,44
1625696161,2021-07-07 22:16:01,"07/07/2021 22:16",1.34,78,420,44
1625696164,2021-07-07 22:16:04,"07/07/2021 22:16",1.34,73,409,44
1625696167,2021-07-07 22:16:07,"07/07/2021 22:16",1.34,67,403,44
1625696170,2021-07-07 22:16:10,"07/07/2021 22:16",1.34,65,441,43
1625696173,2021-07-07 22:16:13,"07/07/2021 22:16",1.68,70,446,43
1625696176,2021-07-07 22:16:16,"07/07/2021 22:16",1.01,78,415,43
1625696179,2021-07-07 22:16:19,"07/07/2021 22:16",1.34,78,406,43
1625696182,2021-07-07 22:16:22,"07/07/2021 22:16",1.01,78,412,44
1625696185,2021-07-07 22:16:25,"07/07/2021 22:16",1.34,81,426,43
1625696188,2021-07-07 22:16:28,"07/07/2021 22:16",1.34,74,433,43
1625696191,2021-07-07 22:16:31,"07/07/2021 22:16",1.34,74,445,43
1625696194,2021-07-07 22:16:34,"07/07/2021 22:16",1.34,73,445,43
1625696197,2021-07-07 22:16:37,"07/07/2021 22:16",1.68,79,441,43
1625696200,2021-07-07 22:16:40,"07/07/2021 22:16",1.68,105,411,43
1625696203,2021-07-07 22:16:43,"07/07/2021 22:16",2.35,112,425,43
1625696206,2021-07-07 22:16:46,"07/07/2021 22:16",2.35,125,406,43
1625696209,2021-07-07 22:16:49,"07/07/2021 22:16",2.35,122,408,43
1625696212,2021-07-07 22:16:52,"07/07/2021 22:16",2.68,127,382,43
1625696215,2021-07-07 22:16:55,"07/07/2021 22:16",2.01,127,401,43
1625696218,2021-07-07 22:16:58,"07/07/2021 22:16",1.34,120,356,43
1625696221,2021-07-07 22:17:01,"07/07/2021 22:17",2.01,113,301,44
1625696224,2021-07-07 22:17:04,"07/07/2021 22:17",2.01,111,254,44
1625696227,2021-07-07 22:17:07,"07/07/2021 22:17",2.35,88,267,44
1625696230,2021-07-07 22:17:10,"07/07/2021 22:17",2.01,85,303,43
1625696233,2021-07-07 22:17:13,"07/07/2021 22:17",2.01,81,324,43
1625696236,2021-07-07 22:17:16,"07/07/2021 22:17",2.01,104,536,43
1625696239,2021-07-07 22:17:19,"07/07/2021 22:17",1.68,116,506,43
1625696242,2021-07-07 22:17:22,"07/07/2021 22:17",2.01,114,517,43
1625696245,2021-07-07 22:17:25,"07/07/2021 22:17",2.01,128,520,43
1625696248,2021-07-07 22:17:28,"07/07/2021 22:17",2.01,133,399,43
1625696251,2021-07-07 22:17:31,"07/07/2021 22:17",1.34,129,469,43
1625696254,2021-07-07 22:17:34,"07/07/2021 22:17",2.01,97,437,43
1625696257,2021-07-07 22:17:37,"07/07/2021 22:17",1.68,93,333,43
1625696260,2021-07-07 22:17:40,"07/07/2021 22:17",1.68,93,344,43
1625696263,2021-07-07 22:17:43,"07/07/2021 22:17",1.68,94,379,43
1625696266,2021-07-07 22:17:46,"07/07/2021 22:17",1.68,95,440,43
1625696269,2021-07-07 22:17:49,"07/07/2021 22:17",1.68,110,466,43
1625696272,2021-07-07 22:17:52,"07/07/2021 22:17",1.68,108,515,43
1625696275,2021-07-07 22:17:55,"07/07/2021 22:17",1.68,129,529,43
1625696278,2021-07-07 22:17:58,"07/07/2021 22:17",1.68,121,505,43
1625696281,2021-07-07 22:18:01,"07/07/2021 22:18",1.68,124,408,44
1625696284,2021-07-07 22:18:04,"07/07/2021 22:18",1.34,122,379,44
1625696287,2021-07-07 22:18:07,"07/07/2021 22:18",1.34,90,272,44
1625696290,2021-07-07 22:18:10,"07/07/2021 22:18",1.68,85,253,44
1625696293,2021-07-07 22:18:13,"07/07/2021 22:18",1.34,85,306,44
1625696296,2021-07-07 22:18:16,"07/07/2021 22:18",1.34,83,470,43
1625696299,2021-07-07 22:18:19,"07/07/2021 22:18",1.34,79,713,43
1625696302,2021-07-07 22:18:22,"07/07/2021 22:18",0.67,79,724,43
1625696305,2021-07-07 22:18:25,"07/07/2021 22:18",0.67,80,607,43
1625696308,2021-07-07 22:18:28,"07/07/2021 22:18",0.67,82,530,43
1625696311,2021-07-07 22:18:31,"07/07/2021 22:18",0.34,82,431,44
1625696314,2021-07-07 22:18:34,"07/07/2021 22:18",0.34,82,406,44
1625696317,2021-07-07 22:18:37,"07/07/2021 22:18",0.34,82,385,44
1625696320,2021-07-07 22:18:40,"07/07/2021 22:18",0.34,83,483,44
1625696323,2021-07-07 22:18:43,"07/07/2021 22:18",0,82,496,44
1625696326,2021-07-07 22:18:46,"07/07/2021 22:18",0.67,83,402,44
1625696329,2021-07-07 22:18:49,"07/07/2021 22:18",0.67,83,375,44
1625696332,2021-07-07 22:18:52,"07/07/2021 22:18",2.68,192,335,44
1625696335,2021-07-07 22:18:55,"07/07/2021 22:18",2.68,209,359,44
1625696338,2021-07-07 22:18:58,"07/07/2021 22:18",1.34,170,390,44
1625696341,2021-07-07 22:19:01,"07/07/2021 22:19",1.34,97,325,44
1625696344,2021-07-07 22:19:04,"07/07/2021 22:19",1.34,103,401,44
1625696347,2021-07-07 22:19:07,"07/07/2021 22:19",0.67,163,656,44
1625696350,2021-07-07 22:19:10,"07/07/2021 22:19",0.67,163,390,44
1625696353,2021-07-07 22:19:13,"07/07/2021 22:19",1.01,168,419,44
1625696356,2021-07-07 22:19:16,"07/07/2021 22:19",2.01,192,419,44
1625696359,2021-07-07 22:19:19,"07/07/2021 22:19",2.35,194,476,44
1625696362,2021-07-07 22:19:22,"07/07/2021 22:19",2.01,198,520,44
1625696365,2021-07-07 22:19:25,"07/07/2021 22:19",2.01,199,410,44
1625696368,2021-07-07 22:19:28,"07/07/2021 22:19",1.68,203,359,44
1625696371,2021-07-07 22:19:31,"07/07/2021 22:19",1.34,155,376,44
1625696374,2021-07-07 22:19:34,"07/07/2021 22:19",0.67,155,447,44
1625696377,2021-07-07 22:19:37,"07/07/2021 22:19",0.67,154,416,44
1625696380,2021-07-07 22:19:40,"07/07/2021 22:19",0.34,155,402,44
1625696383,2021-07-07 22:19:43,"07/07/2021 22:19",0.34,155,339,45
1625696386,2021-07-07 22:19:46,"07/07/2021 22:19",1.34,155,330,45
1625696389,2021-07-07 22:19:49,"07/07/2021 22:19",1.68,104,276,45
1625696392,2021-07-07 22:19:52,"07/07/2021 22:19",1.68,105,434,45
1625696395,2021-07-07 22:19:55,"07/07/2021 22:19",1.68,102,244,45
1625696398,2021-07-07 22:19:58,"07/07/2021 22:19",1.34,95,356,44
1625696401,2021-07-07 22:20:01,"07/07/2021 22:20",1.34,128,780,44
1625696404,2021-07-07 22:20:04,"07/07/2021 22:20",1.34,220,689,44
1625696407,2021-07-07 22:20:07,"07/07/2021 22:20",1.34,209,648,45
1625696410,2021-07-07 22:20:10,"07/07/2021 22:20",1.34,180,646,45
1625696413,2021-07-07 22:20:13,"07/07/2021 22:20",1.34,185,616,45
1625696416,2021-07-07 22:20:16,"07/07/2021 22:20",1.34,185,573,45
1625696419,2021-07-07 22:20:19,"07/07/2021 22:20",1.01,186,513,45
1625696422,2021-07-07 22:20:22,"07/07/2021 22:20",0.67,184,500,45
1625696425,2021-07-07 22:20:25,"07/07/2021 22:20",1.01,188,436,45
1625696428,2021-07-07 22:20:28,"07/07/2021 22:20",1.01,189,448,45
1625696431,2021-07-07 22:20:31,"07/07/2021 22:20",1.01,185,401,45
1625696434,2021-07-07 22:20:34,"07/07/2021 22:20",0.67,183,502,45
1625696437,2021-07-07 22:20:37,"07/07/2021 22:20",1.01,183,470,45
1625696440,2021-07-07 22:20:40,"07/07/2021 22:20",1.01,182,373,45
1625696443,2021-07-07 22:20:43,"07/07/2021 22:20",1.01,183,451,45
1625696446,2021-07-07 22:20:46,"07/07/2021 22:20",1.01,172,368,45
1625696449,2021-07-07 22:20:49,"07/07/2021 22:20",0.34,155,387,45
1625696452,2021-07-07 22:20:52,"07/07/2021 22:20",0.67,156,390,45
1625696455,2021-07-07 22:20:55,"07/07/2021 22:20",1.34,170,406,45
1625696458,2021-07-07 22:20:58,"07/07/2021 22:20",1.34,192,407,45
1625696461,2021-07-07 22:21:01,"07/07/2021 22:21",1.34,193,416,45
1625696464,2021-07-07 22:21:04,"07/07/2021 22:21",0.67,207,413,45
1625696467,2021-07-07 22:21:07,"07/07/2021 22:21",0.67,202,403,45
1625696470,2021-07-07 22:21:10,"07/07/2021 22:21",0.34,198,392,46
1625696473,2021-07-07 22:21:13,"07/07/2021 22:21",0,191,405,46
1625696476,2021-07-07 22:21:16,"07/07/2021 22:21",0.67,192,408,46
1625696479,2021-07-07 22:21:19,"07/07/2021 22:21",1.34,193,411,46
1625696482,2021-07-07 22:21:22,"07/07/2021 22:21",1.34,193,397,46
1625696485,2021-07-07 22:21:25,"07/07/2021 22:21",1.01,195,395,46
1625696488,2021-07-07 22:21:28,"07/07/2021 22:21",0.67,196,396,46
1625696491,2021-07-07 22:21:31,"07/07/2021 22:21",0.67,196,404,46
1625696494,2021-07-07 22:21:34,"07/07/2021 22:21",0.34,196,409,46
1625696497,2021-07-07 22:21:37,"07/07/2021 22:21",0.34,204,406,46
1625696500,2021-07-07 22:21:40,"07/07/2021 22:21",0,201,405,46
1625696503,2021-07-07 22:21:43,"07/07/2021 22:21",0.34,220,405,46
1625696506,2021-07-07 22:21:46,"07/07/2021 22:21",0,201,406,46
1625696509,2021-07-07 22:21:49,"07/07/2021 22:21",0,205,410,46
1625696512,2021-07-07 22:21:52,"07/07/2021 22:21",0,211,410,46
1625696515,2021-07-07 22:21:55,"07/07/2021 22:21",0,197,395,46
1625696518,2021-07-07 22:21:58,"07/07/2021 22:21",0.34,194,407,46
1625696521,2021-07-07 22:22:01,"07/07/2021 22:22",0,198,421,46
1625696524,2021-07-07 22:22:04,"07/07/2021 22:22",0.67,197,417,46
1625696527,2021-07-07 22:22:07,"07/07/2021 22:22",0.34,196,401,46
1625696530,2021-07-07 22:22:10,"07/07/2021 22:22",1.01,113,358,46
1625696533,2021-07-07 22:22:13,"07/07/2021 22:22",1.01,104,337,46
1625696536,2021-07-07 22:22:16,"07/07/2021 22:22",1.01,102,280,46
1625696539,2021-07-07 22:22:19,"07/07/2021 22:22",0.67,102,354,46
1625696542,2021-07-07 22:22:22,"07/07/2021 22:22",0.34,102,485,46
1625696545,2021-07-07 22:22:25,"07/07/2021 22:22",0.67,105,603,46
1625696548,2021-07-07 22:22:28,"07/07/2021 22:22",0.67,193,596,46
1625696551,2021-07-07 22:22:31,"07/07/2021 22:22",1.34,197,557,46
1625696554,2021-07-07 22:22:34,"07/07/2021 22:22",1.34,204,520,46
1625696557,2021-07-07 22:22:37,"07/07/2021 22:22",2.01,206,487,46
1625696560,2021-07-07 22:22:40,"07/07/2021 22:22",1.68,192,461,46
1625696563,2021-07-07 22:22:43,"07/07/2021 22:22",1.68,203,471,46
1625696566,2021-07-07 22:22:46,"07/07/2021 22:22",1.34,205,448,46
1625696569,2021-07-07 22:22:49,"07/07/2021 22:22",1.34,203,423,46
1625696572,2021-07-07 22:22:52,"07/07/2021 22:22",1.34,201,402,46
1625696575,2021-07-07 22:22:55,"07/07/2021 22:22",1.34,184,382,46
1625696578,2021-07-07 22:22:58,"07/07/2021 22:22",1.68,194,434,46
1625696581,2021-07-07 22:23:01,"07/07/2021 22:23",2.01,197,436,46
1625696584,2021-07-07 22:23:04,"07/07/2021 22:23",2.01,200,444,46
1625696587,2021-07-07 22:23:07,"07/07/2021 22:23",2.35,199,444,46
1625696590,2021-07-07 22:23:10,"07/07/2021 22:23",2.35,199,429,46
1625696593,2021-07-07 22:23:13,"07/07/2021 22:23",1.68,195,420,46
1625696596,2021-07-07 22:23:16,"07/07/2021 22:23",2.01,197,426,46
1625696599,2021-07-07 22:23:19,"07/07/2021 22:23",1.34,197,420,46
1625696602,2021-07-07 22:23:22,"07/07/2021 22:23",1.68,197,410,46
1625696605,2021-07-07 22:23:25,"07/07/2021 22:23",1.34,197,399,46
1625696608,2021-07-07 22:23:28,"07/07/2021 22:23",1.34,195,396,46
1625696611,2021-07-07 22:23:31,"07/07/2021 22:23",1.34,197,408,46
1625696614,2021-07-07 22:23:34,"07/07/2021 22:23",1.34,197,407,46
1625696617,2021-07-07 22:23:37,"07/07/2021 22:23",1.68,197,397,46
1625696620,2021-07-07 22:23:40,"07/07/2021 22:23",1.34,197,407,46
1625696623,2021-07-07 22:23:43,"07/07/2021 22:23",1.68,195,414,46
1625696626,2021-07-07 22:23:46,"07/07/2021 22:23",1.34,197,414,46
1625696629,2021-07-07 22:23:49,"07/07/2021 22:23",1.34,197,414,46
1625696632,2021-07-07 22:23:52,"07/07/2021 22:23",1.34,197,414,46
1625696635,2021-07-07 22:23:55,"07/07/2021 22:23",1.34,197,412,46
1625696638,2021-07-07 22:23:58,"07/07/2021 22:23",1.01,195,401,46
1625696641,2021-07-07 22:24:01,"07/07/2021 22:24",1.01,198,398,46
1625696644,2021-07-07 22:24:04,"07/07/2021 22:24",1.34,197,405,46
1625696647,2021-07-07 22:24:07,"07/07/2021 22:24",1.01,197,420,46
1625696650,2021-07-07 22:24:10,"07/07/2021 22:24",1.01,197,443,46
1625696653,2021-07-07 22:24:13,"07/07/2021 22:24",1.01,195,430,46
1625696656,2021-07-07 22:24:16,"07/07/2021 22:24",0.67,197,398,46
1625696659,2021-07-07 22:24:19,"07/07/2021 22:24",1.01,197,387,46
1625696662,2021-07-07 22:24:22,"07/07/2021 22:24",0.67,197,378,47
1625696665,2021-07-07 22:24:25,"07/07/2021 22:24",0.67,197,377,47
1625696668,2021-07-07 22:24:28,"07/07/2021 22:24",0.67,195,381,47
1625696671,2021-07-07 22:24:31,"07/07/2021 22:24",0.67,197,396,47
1625696674,2021-07-07 22:24:34,"07/07/2021 22:24",1.01,197,404,47
1625696677,2021-07-07 22:24:37,"07/07/2021 22:24",1.34,197,420,47
1625696680,2021-07-07 22:24:40,"07/07/2021 22:24",1.01,196,432,47
1625696683,2021-07-07 22:24:43,"07/07/2021 22:24",1.34,195,424,47
1625696686,2021-07-07 22:24:46,"07/07/2021 22:24",1.01,197,400,47
1625696689,2021-07-07 22:24:49,"07/07/2021 22:24",1.01,197,440,47
1625696692,2021-07-07 22:24:52,"07/07/2021 22:24",0.67,197,440,47
1625696695,2021-07-07 22:24:55,"07/07/2021 22:24",0.34,197,442,47
1625696698,2021-07-07 22:24:58,"07/07/2021 22:24",0.67,195,429,47
1625696701,2021-07-07 22:25:01,"07/07/2021 22:25",0.67,197,404,47
1625696704,2021-07-07 22:25:04,"07/07/2021 22:25",0.67,197,414,47
1625696707,2021-07-07 22:25:07,"07/07/2021 22:25",0.67,197,405,47
1625696710,2021-07-07 22:25:10,"07/07/2021 22:25",1.01,197,403,47
1625696713,2021-07-07 22:25:13,"07/07/2021 22:25",0.34,195,403,47
1625696716,2021-07-07 22:25:16,"07/07/2021 22:25",0.67,197,422,47
1625696719,2021-07-07 22:25:19,"07/07/2021 22:25",0.34,197,414,47
1625696722,2021-07-07 22:25:22,"07/07/2021 22:25",0.67,197,411,47
1625696725,2021-07-07 22:25:25,"07/07/2021 22:25",0.34,197,423,47
1625696728,2021-07-07 22:25:28,"07/07/2021 22:25",0.67,195,428,47
1625696731,2021-07-07 22:25:31,"07/07/2021 22:25",1.01,198,427,47
1625696734,2021-07-07 22:25:34,"07/07/2021 22:25",0.67,197,420,47
1625696737,2021-07-07 22:25:37,"07/07/2021 22:25",0.67,197,422,47
1625696740,2021-07-07 22:25:40,"07/07/2021 22:25",0.34,196,424,47
1625696743,2021-07-07 22:25:43,"07/07/2021 22:25",0,195,430,47
1625696746,2021-07-07 22:25:46,"07/07/2021 22:25",0.34,197,436,47
1625696749,2021-07-07 22:25:49,"07/07/2021 22:25",0.34,197,438,47
1625696752,2021-07-07 22:25:52,"07/07/2021 22:25",0.34,197,432,47
1625696755,2021-07-07 22:25:55,"07/07/2021 22:25",0.34,197,430,47
1625696758,2021-07-07 22:25:58,"07/07/2021 22:25",0.34,195,433,47
1625696761,2021-07-07 22:26:01,"07/07/2021 22:26",0.34,197,439,47
1625696764,2021-07-07 22:26:04,"07/07/2021 22:26",0.34,197,446,47
1625696767,2021-07-07 22:26:07,"07/07/2021 22:26",0.34,197,445,47
1625696770,2021-07-07 22:26:10,"07/07/2021 22:26",1.01,197,438,47
1625696773,2021-07-07 22:26:13,"07/07/2021 22:26",0.67,195,441,47
1625696776,2021-07-07 22:26:16,"07/07/2021 22:26",0.67,197,437,47
1625696779,2021-07-07 22:26:19,"07/07/2021 22:26",0.67,197,448,47
1625696782,2021-07-07 22:26:22,"07/07/2021 22:26",0.34,197,490,47
1625696785,2021-07-07 22:26:25,"07/07/2021 22:26",0.34,197,485,47
1625696788,2021-07-07 22:26:28,"07/07/2021 22:26",0,195,459,47
1625696791,2021-07-07 22:26:31,"07/07/2021 22:26",0.34,197,400,47
1625696794,2021-07-07 22:26:34,"07/07/2021 22:26",0.67,197,329,48
1625696797,2021-07-07 22:26:37,"07/07/2021 22:26",0.34,198,342,48
1625696800,2021-07-07 22:26:40,"07/07/2021 22:26",0.67,196,394,48
1625696803,2021-07-07 22:26:43,"07/07/2021 22:26",0.34,197,410,48
1625696806,2021-07-07 22:26:46,"07/07/2021 22:26",0.67,198,436,48
1625696809,2021-07-07 22:26:49,"07/07/2021 22:26",0.34,197,437,48
1625696812,2021-07-07 22:26:52,"07/07/2021 22:26",1.01,197,443,48
1625696815,2021-07-07 22:26:55,"07/07/2021 22:26",0.67,201,443,48
1625696818,2021-07-07 22:26:58,"07/07/2021 22:26",1.01,202,437,48
1625696821,2021-07-07 22:27:01,"07/07/2021 22:27",0.67,202,440,48
1625696824,2021-07-07 22:27:04,"07/07/2021 22:27",0.67,202,445,48
1625696827,2021-07-07 22:27:07,"07/07/2021 22:27",1.01,202,450,48
1625696830,2021-07-07 22:27:10,"07/07/2021 22:27",0.67,223,455,48
1625696833,2021-07-07 22:27:13,"07/07/2021 22:27",1.01,234,469,48
1625696836,2021-07-07 22:27:16,"07/07/2021 22:27",1.01,235,480,47
1625696839,2021-07-07 22:27:19,"07/07/2021 22:27",1.01,234,479,47
1625696842,2021-07-07 22:27:22,"07/07/2021 22:27",0.67,235,475,47
1625696845,2021-07-07 22:27:25,"07/07/2021 22:27",1.01,233,469,47
1625696848,2021-07-07 22:27:28,"07/07/2021 22:27",0.67,234,473,47
1625696851,2021-07-07 22:27:31,"07/07/2021 22:27",0.67,235,462,47
1625696854,2021-07-07 22:27:34,"07/07/2021 22:27",0.34,234,454,47
1625696857,2021-07-07 22:27:37,"07/07/2021 22:27",0.67,235,448,47
1625696860,2021-07-07 22:27:40,"07/07/2021 22:27",0.67,233,449,47
1625696863,2021-07-07 22:27:43,"07/07/2021 22:27",0.67,234,446,47
1625696866,2021-07-07 22:27:46,"07/07/2021 22:27",0.34,235,435,47
1625696869,2021-07-07 22:27:49,"07/07/2021 22:27",0.34,233,426,47
1625696872,2021-07-07 22:27:52,"07/07/2021 22:27",0.34,235,420,47
1625696875,2021-07-07 22:27:55,"07/07/2021 22:27",0.34,233,421,47
1625696878,2021-07-07 22:27:58,"07/07/2021 22:27",0.67,234,422,47
1625696881,2021-07-07 22:28:01,"07/07/2021 22:28",0.34,235,423,47
1625696884,2021-07-07 22:28:04,"07/07/2021 22:28",0.67,232,422,47
1625696887,2021-07-07 22:28:07,"07/07/2021 22:28",1.01,235,420,47
1625696890,2021-07-07 22:28:10,"07/07/2021 22:28",1.01,234,422,47
1625696893,2021-07-07 22:28:13,"07/07/2021 22:28",1.34,234,416,47
1625696896,2021-07-07 22:28:16,"07/07/2021 22:28",0.67,235,432,47
1625696899,2021-07-07 22:28:19,"07/07/2021 22:28",1.01,232,433,47
1625696902,2021-07-07 22:28:22,"07/07/2021 22:28",1.01,235,462,47
1625696905,2021-07-07 22:28:25,"07/07/2021 22:28",0.67,233,464,47
1625696908,2021-07-07 22:28:28,"07/07/2021 22:28",0.67,235,466,47
1625696911,2021-07-07 22:28:31,"07/07/2021 22:28",0.67,235,452,47
1625696914,2021-07-07 22:28:34,"07/07/2021 22:28",0.34,232,441,47
1625696917,2021-07-07 22:28:37,"07/07/2021 22:28",0.34,235,422,47
1625696920,2021-07-07 22:28:40,"07/07/2021 22:28",0,233,397,47
1625696923,2021-07-07 22:28:43,"07/07/2021 22:28",0.34,235,396,47
1625696926,2021-07-07 22:28:46,"07/07/2021 22:28",0,235,403,47
1625696929,2021-07-07 22:28:49,"07/07/2021 22:28",0,232,395,47
1625696932,2021-07-07 22:28:52,"07/07/2021 22:28",0,235,400,47
1625696935,2021-07-07 22:28:55,"07/07/2021 22:28",0,233,402,47
1625696938,2021-07-07 22:28:58,"07/07/2021 22:28",0,235,408,47
1625696941,2021-07-07 22:29:01,"07/07/2021 22:29",0,235,413,47
1625696944,2021-07-07 22:29:04,"07/07/2021 22:29",0,232,409,47
1625696947,2021-07-07 22:29:07,"07/07/2021 22:29",0.34,235,409,47
1625696950,2021-07-07 22:29:10,"07/07/2021 22:29",0,233,406,47
1625696953,2021-07-07 22:29:13,"07/07/2021 22:29",0,235,403,47
1625696956,2021-07-07 22:29:16,"07/07/2021 22:29",0,229,399,48
1625696959,2021-07-07 22:29:19,"07/07/2021 22:29",0,228,398,47
1625696962,2021-07-07 22:29:22,"07/07/2021 22:29",0,235,391,48
1625696965,2021-07-07 22:29:25,"07/07/2021 22:29",0,234,388,48
1625696968,2021-07-07 22:29:28,"07/07/2021 22:29",0,239,376,48
1625696971,2021-07-07 22:29:31,"07/07/2021 22:29",0,242,391,47
1625696974,2021-07-07 22:29:34,"07/07/2021 22:29",0,241,397,47
1625696977,2021-07-07 22:29:37,"07/07/2021 22:29",0.34,243,418,48
1625696980,2021-07-07 22:29:40,"07/07/2021 22:29",0.34,243,408,48
1625696983,2021-07-07 22:29:43,"07/07/2021 22:29",0,241,478,47
1625696986,2021-07-07 22:29:46,"07/07/2021 22:29",0.34,241,435,47
1625696989,2021-07-07 22:29:49,"07/07/2021 22:29",0.34,238,188,47
1625696992,2021-07-07 22:29:52,"07/07/2021 22:29",0,242,170,47
1625696995,2021-07-07 22:29:55,"07/07/2021 22:29",0.34,238,205,48
1625696998,2021-07-07 22:29:58,"07/07/2021 22:29",0.34,240,246,48
1625697001,2021-07-07 22:30:01,"07/07/2021 22:30",0.34,241,447,48
1625697004,2021-07-07 22:30:04,"07/07/2021 22:30",0.67,238,388,48
1625697007,2021-07-07 22:30:07,"07/07/2021 22:30",0.67,237,446,48
1625697010,2021-07-07 22:30:10,"07/07/2021 22:30",1.01,232,479,48
1625697013,2021-07-07 22:30:13,"07/07/2021 22:30",1.01,233,439,48
1625697016,2021-07-07 22:30:16,"07/07/2021 22:30",1.01,231,378,48
1625697019,2021-07-07 22:30:19,"07/07/2021 22:30",1.01,221,377,48
1625697022,2021-07-07 22:30:22,"07/07/2021 22:30",0.67,224,412,48
1625697025,2021-07-07 22:30:25,"07/07/2021 22:30",0.34,222,413,48
1625697028,2021-07-07 22:30:28,"07/07/2021 22:30",0.34,223,394,48
